Date	DayCount	PFT	Fraction	NumberPlants
2013-01-28	28	2	50	10
2013-01-29	29	0	17.3913	4
2013-01-29	29	1	34.7826	8
2013-01-29	29	2	47.8261	11
2013-01-30	30	0	17.3913	4
2013-01-30	30	1	34.7826	8
2013-01-30	30	2	47.8261	11
2013-01-31	31	0	19.2308	5
2013-01-31	31	1	34.6154	9
2013-01-31	31	2	46.1538	12
2013-02-01	32	0	18.5185	5
2013-02-01	32	1	33.3333	9
2013-02-01	32	2	48.1481	13
2013-02-02	33	0	17.8571	5
2013-02-02	33	1	32.1429	9
2013-02-02	33	2	50	14
2013-02-03	34	0	20.6897	6
2013-02-03	34	1	34.4828	10
2013-02-03	34	2	44.8276	13
2013-02-04	35	0	19.3548	6
2013-02-04	35	1	35.4839	11
2013-02-04	35	2	45.1613	14
2013-02-05	36	0	18.75	6
2013-02-05	36	1	37.5	12
2013-02-05	36	2	43.75	14
2013-02-06	37	0	19.3548	6
2013-02-06	37	1	35.4839	11
2013-02-06	37	2	45.1613	14
2013-02-07	38	0	21.2121	7
2013-02-07	38	1	33.3333	11
2013-02-07	38	2	45.4545	15
2013-02-08	39	0	20	7
2013-02-08	39	1	34.2857	12
2013-02-08	39	2	45.7143	16
2013-02-09	40	0	19.4444	7
2013-02-09	40	1	36.1111	13
2013-02-09	40	2	44.4444	16
2013-02-10	41	0	18.9189	7
2013-02-10	41	1	35.1351	13
2013-02-10	41	2	45.9459	17
2013-02-11	42	0	20.5128	8
2013-02-11	42	1	33.3333	13
2013-02-11	42	2	46.1538	18
2013-02-12	43	0	20.5128	8
2013-02-12	43	1	33.3333	13
2013-02-12	43	2	46.1538	18
2013-02-13	44	0	20.5128	8
2013-02-13	44	1	30.7692	12
2013-02-13	44	2	48.7179	19
2013-02-14	45	0	21.0526	8
2013-02-14	45	1	28.9474	11
2013-02-14	45	2	50	19
2013-02-15	46	0	24.3243	9
2013-02-15	46	1	27.027	10
2013-02-15	46	2	48.6486	18
2013-02-16	47	0	23.6842	9
2013-02-16	47	1	26.3158	10
2013-02-16	47	2	50	19
2013-02-17	48	0	23.0769	9
2013-02-17	48	1	25.641	10
2013-02-17	48	2	51.2821	20
2013-02-18	49	0	22.5	9
2013-02-18	49	1	27.5	11
2013-02-18	49	2	50	20
2013-02-19	50	0	22.5	9
2013-02-19	50	1	27.5	11
2013-02-19	50	2	50	20
2013-02-20	51	0	22.5	9
2013-02-20	51	1	25	10
2013-02-20	51	2	52.5	21
2013-02-21	52	0	20	8
2013-02-21	52	1	25	10
2013-02-21	52	2	55	22
2013-02-22	53	0	20	8
2013-02-22	53	1	27.5	11
2013-02-22	53	2	52.5	21
2013-02-23	54	0	21.9512	9
2013-02-23	54	1	26.8293	11
2013-02-23	54	2	51.2195	21
2013-02-24	55	0	22.5	9
2013-02-24	55	1	27.5	11
2013-02-24	55	2	50	20
2013-02-25	56	0	20.5128	8
2013-02-25	56	1	28.2051	11
2013-02-25	56	2	51.2821	20
2013-02-26	57	0	20.5128	8
2013-02-26	57	1	28.2051	11
2013-02-26	57	2	51.2821	20
2013-02-27	58	0	20.5128	8
2013-02-27	58	1	30.7692	12
2013-02-27	58	2	48.7179	19
2013-02-28	59	0	20.5128	8
2013-02-28	59	1	30.7692	12
2013-02-28	59	2	48.7179	19
2013-03-01	60	0	21.9512	9
2013-03-01	60	1	29.2683	12
2013-03-01	60	2	48.7805	20
2013-03-02	61	0	23.8095	10
2013-03-02	61	1	28.5714	12
2013-03-02	61	2	47.619	20
2013-03-03	62	0	24.4444	11
2013-03-03	62	1	28.8889	13
2013-03-03	62	2	46.6667	21
2013-03-04	63	0	22.2222	10
2013-03-04	63	1	31.1111	14
2013-03-04	63	2	46.6667	21
2013-03-05	64	0	21.7391	10
2013-03-05	64	1	30.4348	14
2013-03-05	64	2	47.8261	22
2013-03-06	65	0	22.2222	10
2013-03-06	65	1	31.1111	14
2013-03-06	65	2	46.6667	21
2013-03-07	66	0	20.4545	9
2013-03-07	66	1	31.8182	14
2013-03-07	66	2	47.7273	21
2013-03-08	67	0	20.4545	9
2013-03-08	67	1	31.8182	14
2013-03-08	67	2	47.7273	21
2013-03-09	68	0	22.2222	10
2013-03-09	68	1	28.8889	13
2013-03-09	68	2	48.8889	22
2013-03-10	69	0	21.2766	10
2013-03-10	69	1	29.7872	14
2013-03-10	69	2	48.9362	23
2013-03-11	70	0	19.1489	9
2013-03-11	70	1	31.9149	15
2013-03-11	70	2	48.9362	23
2013-03-12	71	0	19.5652	9
2013-03-12	71	1	32.6087	15
2013-03-12	71	2	47.8261	22
2013-03-13	72	0	19.1489	9
2013-03-13	72	1	34.0426	16
2013-03-13	72	2	46.8085	22
2013-03-14	73	0	19.1489	9
2013-03-14	73	1	34.0426	16
2013-03-14	73	2	46.8085	22
2013-03-15	74	0	19.5652	9
2013-03-15	74	1	34.7826	16
2013-03-15	74	2	45.6522	21
2013-03-16	75	0	19.5652	9
2013-03-16	75	1	34.7826	16
2013-03-16	75	2	45.6522	21
2013-03-17	76	0	20.4082	10
2013-03-17	76	1	34.6939	17
2013-03-17	76	2	44.898	22
2013-03-18	77	0	20.4082	10
2013-03-18	77	1	34.6939	17
2013-03-18	77	2	44.898	22
2013-03-19	78	0	22	11
2013-03-19	78	1	32	16
2013-03-19	78	2	46	23
2013-03-20	79	0	22	11
2013-03-20	79	1	34	17
2013-03-20	79	2	44	22
2013-03-21	80	0	21.1538	11
2013-03-21	80	1	34.6154	18
2013-03-21	80	2	44.2308	23
2013-03-22	81	0	21.1538	11
2013-03-22	81	1	36.5385	19
2013-03-22	81	2	42.3077	22
2013-03-23	82	0	20.7547	11
2013-03-23	82	1	37.7358	20
2013-03-23	82	2	41.5094	22
2013-03-24	83	0	20.3704	11
2013-03-24	83	1	37.037	20
2013-03-24	83	2	42.5926	23
2013-03-25	84	0	20	11
2013-03-25	84	1	36.3636	20
2013-03-25	84	2	43.6364	24
2013-03-26	85	0	19.6429	11
2013-03-26	85	1	35.7143	20
2013-03-26	85	2	44.6429	25
2013-03-27	86	0	21.4286	12
2013-03-27	86	1	33.9286	19
2013-03-27	86	2	44.6429	25
2013-03-28	87	0	21.4286	12
2013-03-28	87	1	33.9286	19
2013-03-28	87	2	44.6429	25
2013-03-29	88	0	20.6897	12
2013-03-29	88	1	34.4828	20
2013-03-29	88	2	44.8276	26
2013-03-30	89	0	21.6667	13
2013-03-30	89	1	35	21
2013-03-30	89	2	43.3333	26
2013-03-31	90	0	22.5806	14
2013-03-31	90	1	35.4839	22
2013-03-31	90	2	41.9355	26
2013-04-01	91	0	22.5806	14
2013-04-01	91	1	35.4839	22
2013-04-01	91	2	41.9355	26
2013-04-02	92	0	25	15
2013-04-02	92	1	33.3333	20
2013-04-02	92	2	41.6667	25
2013-04-03	93	0	26.6667	16
2013-04-03	93	1	33.3333	20
2013-04-03	93	2	40	24
2013-04-04	94	0	26.6667	16
2013-04-04	94	1	31.6667	19
2013-04-04	94	2	41.6667	25
2013-04-05	95	0	27.4194	17
2013-04-05	95	1	30.6452	19
2013-04-05	95	2	41.9355	26
2013-04-06	96	0	26.9841	17
2013-04-06	96	1	30.1587	19
2013-04-06	96	2	42.8571	27
2013-04-07	97	0	28.5714	18
2013-04-07	97	1	28.5714	18
2013-04-07	97	2	42.8571	27
2013-04-08	98	0	28.7879	19
2013-04-08	98	1	28.7879	19
2013-04-08	98	2	42.4242	28
2013-04-09	99	0	29.8507	20
2013-04-09	99	1	28.3582	19
2013-04-09	99	2	41.791	28
2013-04-10	100	0	27.9412	19
2013-04-10	100	1	29.4118	20
2013-04-10	100	2	42.6471	29
2013-04-11	101	0	27.1429	19
2013-04-11	101	1	30	21
2013-04-11	101	2	42.8571	30
2013-04-12	102	0	27.9412	19
2013-04-12	102	1	29.4118	20
2013-04-12	102	2	42.6471	29
2013-04-13	103	0	28.3582	19
2013-04-13	103	1	29.8507	20
2013-04-13	103	2	41.791	28
2013-04-14	104	0	27.6923	18
2013-04-14	104	1	27.6923	18
2013-04-14	104	2	44.6154	29
2013-04-15	105	0	25.974	20
2013-04-15	105	1	29.8701	23
2013-04-15	105	2	44.1558	34
2013-04-16	106	0	25.974	20
2013-04-16	106	1	28.5714	22
2013-04-16	106	2	45.4545	35
2013-04-17	107	0	26.9231	21
2013-04-17	107	1	26.9231	21
2013-04-17	107	2	46.1538	36
2013-04-18	108	0	26.3158	20
2013-04-18	108	1	26.3158	20
2013-04-18	108	2	47.3684	36
2013-04-19	109	0	26.3158	20
2013-04-19	109	1	27.6316	21
2013-04-19	109	2	46.0526	35
2013-04-20	110	0	25.974	20
2013-04-20	110	1	28.5714	22
2013-04-20	110	2	45.4545	35
2013-04-21	111	0	27.2727	21
2013-04-21	111	1	27.2727	21
2013-04-21	111	2	45.4545	35
2013-04-22	112	0	27.2727	21
2013-04-22	112	1	27.2727	21
2013-04-22	112	2	45.4545	35
2013-04-23	113	0	27.2727	21
2013-04-23	113	1	25.974	20
2013-04-23	113	2	46.7532	36
2013-04-24	114	0	25.974	20
2013-04-24	114	1	27.2727	21
2013-04-24	114	2	46.7532	36
2013-04-25	115	0	26.9231	21
2013-04-25	115	1	26.9231	21
2013-04-25	115	2	46.1538	36
2013-04-26	116	0	27.1605	22
2013-04-26	116	1	27.1605	22
2013-04-26	116	2	45.679	37
2013-04-27	117	0	27.1605	22
2013-04-27	117	1	27.1605	22
2013-04-27	117	2	45.679	37
2013-04-28	118	0	27.1605	22
2013-04-28	118	1	25.9259	21
2013-04-28	118	2	46.9136	38
2013-04-29	119	0	26.8293	22
2013-04-29	119	1	25.6098	21
2013-04-29	119	2	47.561	39
2013-04-30	120	0	26.506	22
2013-04-30	120	1	26.506	22
2013-04-30	120	2	46.988	39
2013-05-01	121	0	26.506	22
2013-05-01	121	1	26.506	22
2013-05-01	121	2	46.988	39
2013-05-02	122	0	26.506	22
2013-05-02	122	1	27.7108	23
2013-05-02	122	2	45.7831	38
2013-05-03	123	0	26.1905	22
2013-05-03	123	1	28.5714	24
2013-05-03	123	2	45.2381	38
2013-05-04	124	0	25.9259	21
2013-05-04	124	1	28.3951	23
2013-05-04	124	2	45.679	37
2013-05-05	125	0	25.6098	21
2013-05-05	125	1	29.2683	24
2013-05-05	125	2	45.122	37
2013-05-06	126	0	25.6098	21
2013-05-06	126	1	29.2683	24
2013-05-06	126	2	45.122	37
2013-05-07	127	0	26.1905	22
2013-05-07	127	1	28.5714	24
2013-05-07	127	2	45.2381	38
2013-05-08	128	0	26.7442	23
2013-05-08	128	1	27.907	24
2013-05-08	128	2	45.3488	39
2013-05-09	129	0	27.2727	24
2013-05-09	129	1	28.4091	25
2013-05-09	129	2	44.3182	39
2013-05-10	130	0	27.7778	25
2013-05-10	130	1	28.8889	26
2013-05-10	130	2	43.3333	39
2013-05-11	131	0	27.4725	25
2013-05-11	131	1	29.6703	27
2013-05-11	131	2	42.8571	39
2013-05-12	132	0	28.2609	26
2013-05-12	132	1	29.3478	27
2013-05-12	132	2	42.3913	39
2013-05-13	133	0	27.1739	25
2013-05-13	133	1	29.3478	27
2013-05-13	133	2	43.4783	40
2013-05-14	134	0	26.8817	25
2013-05-14	134	1	29.0323	27
2013-05-14	134	2	44.086	41
2013-05-15	135	0	27.4725	25
2013-05-15	135	1	29.6703	27
2013-05-15	135	2	42.8571	39
2013-05-16	136	0	26.6667	24
2013-05-16	136	1	30	27
2013-05-16	136	2	43.3333	39
2013-05-17	137	0	26.1905	22
2013-05-17	137	1	30.9524	26
2013-05-17	137	2	42.8571	36
2013-05-18	138	0	26.506	22
2013-05-18	138	1	31.3253	26
2013-05-18	138	2	42.1687	35
2013-05-19	139	0	27.7108	23
2013-05-19	139	1	30.1205	25
2013-05-19	139	2	42.1687	35
2013-05-20	140	0	27.0588	23
2013-05-20	140	1	30.5882	26
2013-05-20	140	2	42.3529	36
2013-05-21	141	0	25.8824	22
2013-05-21	141	1	30.5882	26
2013-05-21	141	2	43.5294	37
2013-05-22	142	0	25.8824	22
2013-05-22	142	1	30.5882	26
2013-05-22	142	2	43.5294	37
2013-05-23	143	0	25.8824	22
2013-05-23	143	1	30.5882	26
2013-05-23	143	2	43.5294	37
2013-05-24	144	0	24.7059	21
2013-05-24	144	1	31.7647	27
2013-05-24	144	2	43.5294	37
2013-05-25	145	0	24.4186	21
2013-05-25	145	1	31.3953	27
2013-05-25	145	2	44.186	38
2013-05-26	146	0	24.4186	21
2013-05-26	146	1	31.3953	27
2013-05-26	146	2	44.186	38
2013-05-27	147	0	23.5294	20
2013-05-27	147	1	32.9412	28
2013-05-27	147	2	43.5294	37
2013-05-28	148	0	22.9885	20
2013-05-28	148	1	33.3333	29
2013-05-28	148	2	43.6782	38
2013-05-29	149	0	23.8636	21
2013-05-29	149	1	32.9545	29
2013-05-29	149	2	43.1818	38
2013-05-30	150	0	24.1379	21
2013-05-30	150	1	32.1839	28
2013-05-30	150	2	43.6782	38
2013-05-31	151	0	22.9885	20
2013-05-31	151	1	33.3333	29
2013-05-31	151	2	43.6782	38
2013-06-01	152	0	22.9885	20
2013-06-01	152	1	34.4828	30
2013-06-01	152	2	42.5287	37
2013-06-02	153	0	23.5294	20
2013-06-02	153	1	31.7647	27
2013-06-02	153	2	44.7059	38
2013-06-03	154	0	24.4186	21
2013-06-03	154	1	32.5581	28
2013-06-03	154	2	43.0233	37
2013-06-04	155	0	24.7059	21
2013-06-04	155	1	31.7647	27
2013-06-04	155	2	43.5294	37
2013-06-05	156	0	24.7059	21
2013-06-05	156	1	32.9412	28
2013-06-05	156	2	42.3529	36
2013-06-06	157	0	26.506	22
2013-06-06	157	1	32.5301	27
2013-06-06	157	2	40.9639	34
2013-06-07	158	0	24.3902	20
2013-06-07	158	1	34.1463	28
2013-06-07	158	2	41.4634	34
2013-06-08	159	0	24.7059	21
2013-06-08	159	1	34.1176	29
2013-06-08	159	2	41.1765	35
2013-06-09	160	0	23.5294	20
2013-06-09	160	1	34.1176	29
2013-06-09	160	2	42.3529	36
2013-06-10	161	0	24.4186	21
2013-06-10	161	1	34.8837	30
2013-06-10	161	2	40.6977	35
2013-06-11	162	0	24.7059	21
2013-06-11	162	1	34.1176	29
2013-06-11	162	2	41.1765	35
2013-06-12	163	0	25.5814	22
2013-06-12	163	1	33.7209	29
2013-06-12	163	2	40.6977	35
2013-06-13	164	0	26.7442	23
2013-06-13	164	1	33.7209	29
2013-06-13	164	2	39.5349	34
2013-06-14	165	0	26.7442	23
2013-06-14	165	1	34.8837	30
2013-06-14	165	2	38.3721	33
2013-06-15	166	0	26.4368	23
2013-06-15	166	1	34.4828	30
2013-06-15	166	2	39.0805	34
2013-06-16	167	0	26.7442	23
2013-06-16	167	1	33.7209	29
2013-06-16	167	2	39.5349	34
2013-06-17	168	0	26.1364	23
2013-06-17	168	1	34.0909	30
2013-06-17	168	2	39.7727	35
2013-06-18	169	0	25	22
2013-06-18	169	1	34.0909	30
2013-06-18	169	2	40.9091	36
2013-06-19	170	0	25.5556	23
2013-06-19	170	1	34.4444	31
2013-06-19	170	2	40	36
2013-06-20	171	0	24.4444	22
2013-06-20	171	1	35.5556	32
2013-06-20	171	2	40	36
2013-06-21	172	0	25.2747	23
2013-06-21	172	1	35.1648	32
2013-06-21	172	2	39.5604	36
2013-06-22	173	0	25	23
2013-06-22	173	1	35.8696	33
2013-06-22	173	2	39.1304	36
2013-06-23	174	0	24.1758	22
2013-06-23	174	1	35.1648	32
2013-06-23	174	2	40.6593	37
2013-06-24	175	0	23.913	22
2013-06-24	175	1	34.7826	32
2013-06-24	175	2	41.3043	38
2013-06-25	176	0	23.5955	21
2013-06-25	176	1	34.8315	31
2013-06-25	176	2	41.573	37
2013-06-26	177	0	23.5955	21
2013-06-26	177	1	33.7079	30
2013-06-26	177	2	42.6966	38
2013-06-27	178	0	23.8636	21
2013-06-27	178	1	32.9545	29
2013-06-27	178	2	43.1818	38
2013-06-28	179	0	23.5955	21
2013-06-28	179	1	33.7079	30
2013-06-28	179	2	42.6966	38
2013-06-29	180	0	23.8636	21
2013-06-29	180	1	32.9545	29
2013-06-29	180	2	43.1818	38
2013-06-30	181	0	23.8636	21
2013-06-30	181	1	32.9545	29
2013-06-30	181	2	43.1818	38
2013-07-01	182	0	24.4444	22
2013-07-01	182	1	33.3333	30
2013-07-01	182	2	42.2222	38
2013-07-02	183	0	23.8636	21
2013-07-02	183	1	34.0909	30
2013-07-02	183	2	42.0455	37
2013-07-03	184	0	22.9885	20
2013-07-03	184	1	33.3333	29
2013-07-03	184	2	43.6782	38
2013-07-04	185	0	23.5955	21
2013-07-04	185	1	32.5843	29
2013-07-04	185	2	43.8202	39
2013-07-05	186	0	23.8636	21
2013-07-05	186	1	34.0909	30
2013-07-05	186	2	42.0455	37
2013-07-06	187	0	23.8636	21
2013-07-06	187	1	35.2273	31
2013-07-06	187	2	40.9091	36
2013-07-07	188	0	23.5955	21
2013-07-07	188	1	34.8315	31
2013-07-07	188	2	41.573	37
2013-07-08	189	0	24.4444	22
2013-07-08	189	1	33.3333	30
2013-07-08	189	2	42.2222	38
2013-07-09	190	0	25	22
2013-07-09	190	1	32.9545	29
2013-07-09	190	2	42.0455	37
2013-07-10	191	0	23.8636	21
2013-07-10	191	1	32.9545	29
2013-07-10	191	2	43.1818	38
2013-07-11	192	0	24.7191	22
2013-07-11	192	1	32.5843	29
2013-07-11	192	2	42.6966	38
2013-07-12	193	0	26.1364	23
2013-07-12	193	1	31.8182	28
2013-07-12	193	2	42.0455	37
2013-07-13	194	0	26.1364	23
2013-07-13	194	1	31.8182	28
2013-07-13	194	2	42.0455	37
2013-07-14	195	0	25.8427	23
2013-07-14	195	1	32.5843	29
2013-07-14	195	2	41.573	37
2013-07-15	196	0	24.7191	22
2013-07-15	196	1	32.5843	29
2013-07-15	196	2	42.6966	38
2013-07-16	197	0	24.7191	22
2013-07-16	197	1	31.4607	28
2013-07-16	197	2	43.8202	39
2013-07-17	198	0	24.4444	22
2013-07-17	198	1	31.1111	28
2013-07-17	198	2	44.4444	40
2013-07-18	199	0	24.7191	22
2013-07-18	199	1	31.4607	28
2013-07-18	199	2	43.8202	39
2013-07-19	200	0	25.5556	23
2013-07-19	200	1	31.1111	28
2013-07-19	200	2	43.3333	39
2013-07-20	201	0	25.5814	22
2013-07-20	201	1	31.3953	27
2013-07-20	201	2	43.0233	37
2013-07-21	202	0	25.8427	23
2013-07-21	202	1	31.4607	28
2013-07-21	202	2	42.6966	38
2013-07-22	203	0	25.5814	22
2013-07-22	203	1	31.3953	27
2013-07-22	203	2	43.0233	37
2013-07-23	204	0	26.506	22
2013-07-23	204	1	31.3253	26
2013-07-23	204	2	42.1687	35
2013-07-24	205	0	25.9259	21
2013-07-24	205	1	32.0988	26
2013-07-24	205	2	41.9753	34
2013-07-25	206	0	25.6098	21
2013-07-25	206	1	31.7073	26
2013-07-25	206	2	42.6829	35
2013-07-26	207	0	25.3012	21
2013-07-26	207	1	32.5301	27
2013-07-26	207	2	42.1687	35
2013-07-27	208	0	25.3012	21
2013-07-27	208	1	32.5301	27
2013-07-27	208	2	42.1687	35
2013-07-28	209	0	23.8095	20
2013-07-28	209	1	33.3333	28
2013-07-28	209	2	42.8571	36
2013-07-29	210	0	22.8916	19
2013-07-29	210	1	33.7349	28
2013-07-29	210	2	43.3735	36
2013-07-30	211	0	21.6867	18
2013-07-30	211	1	34.9398	29
2013-07-30	211	2	43.3735	36
2013-07-31	212	0	21.9512	18
2013-07-31	212	1	34.1463	28
2013-07-31	212	2	43.9024	36
2013-08-01	213	0	23.1707	19
2013-08-01	213	1	31.7073	26
2013-08-01	213	2	45.122	37
2013-08-02	214	0	21.519	17
2013-08-02	214	1	31.6456	25
2013-08-02	214	2	46.8354	37
2013-08-03	215	0	21.519	17
2013-08-03	215	1	30.3797	24
2013-08-03	215	2	48.1013	38
2013-08-04	216	0	19.2308	15
2013-08-04	216	1	32.0513	25
2013-08-04	216	2	48.7179	38
2013-08-05	217	0	18.9873	15
2013-08-05	217	1	31.6456	25
2013-08-05	217	2	49.3671	39
2013-08-06	218	0	19.2308	15
2013-08-06	218	1	32.0513	25
2013-08-06	218	2	48.7179	38
2013-08-07	219	0	20.2532	16
2013-08-07	219	1	32.9114	26
2013-08-07	219	2	46.8354	37
2013-08-08	220	0	20.9877	17
2013-08-08	220	1	32.0988	26
2013-08-08	220	2	46.9136	38
2013-08-09	221	0	20.7317	17
2013-08-09	221	1	31.7073	26
2013-08-09	221	2	47.561	39
2013-08-10	222	0	20.9877	17
2013-08-10	222	1	30.8642	25
2013-08-10	222	2	48.1481	39
2013-08-11	223	0	20.7317	17
2013-08-11	223	1	31.7073	26
2013-08-11	223	2	47.561	39
2013-08-12	224	0	20.4819	17
2013-08-12	224	1	31.3253	26
2013-08-12	224	2	48.1928	40
2013-08-13	225	0	20	17
2013-08-13	225	1	31.7647	27
2013-08-13	225	2	48.2353	41
2013-08-14	226	0	20.9302	18
2013-08-14	226	1	31.3953	27
2013-08-14	226	2	47.6744	41
2013-08-15	227	0	20.4819	17
2013-08-15	227	1	32.5301	27
2013-08-15	227	2	46.988	39
2013-08-16	228	0	21.4286	18
2013-08-16	228	1	30.9524	26
2013-08-16	228	2	47.619	40
2013-08-17	229	0	22.3529	19
2013-08-17	229	1	30.5882	26
2013-08-17	229	2	47.0588	40
2013-08-18	230	0	22.093	19
2013-08-18	230	1	30.2326	26
2013-08-18	230	2	47.6744	41
2013-08-19	231	0	21.9512	18
2013-08-19	231	1	30.4878	25
2013-08-19	231	2	47.561	39
2013-08-20	232	0	23.0769	18
2013-08-20	232	1	32.0513	25
2013-08-20	232	2	44.8718	35
2013-08-21	233	0	22.7848	18
2013-08-21	233	1	31.6456	25
2013-08-21	233	2	45.5696	36
2013-08-22	234	0	23.4568	19
2013-08-22	234	1	32.0988	26
2013-08-22	234	2	44.4444	36
2013-08-23	235	0	24.0506	19
2013-08-23	235	1	31.6456	25
2013-08-23	235	2	44.3038	35
2013-08-24	236	0	25.641	20
2013-08-24	236	1	32.0513	25
2013-08-24	236	2	42.3077	33
2013-08-25	237	0	26.9231	21
2013-08-25	237	1	30.7692	24
2013-08-25	237	2	42.3077	33
2013-08-26	238	0	28.2051	22
2013-08-26	238	1	30.7692	24
2013-08-26	238	2	41.0256	32
2013-08-27	239	0	28.75	23
2013-08-27	239	1	30	24
2013-08-27	239	2	41.25	33
2013-08-28	240	0	28.5714	22
2013-08-28	240	1	31.1688	24
2013-08-28	240	2	40.2597	31
2013-08-29	241	0	28.5714	22
2013-08-29	241	1	31.1688	24
2013-08-29	241	2	40.2597	31
2013-08-30	242	0	27.6316	21
2013-08-30	242	1	31.5789	24
2013-08-30	242	2	40.7895	31
2013-08-31	243	0	27.2727	21
2013-08-31	243	1	31.1688	24
2013-08-31	243	2	41.5584	32
2013-09-01	244	0	26.3158	20
2013-09-01	244	1	32.8947	25
2013-09-01	244	2	40.7895	31
2013-09-02	245	0	25.3333	19
2013-09-02	245	1	33.3333	25
2013-09-02	245	2	41.3333	31
2013-09-03	246	0	26.3158	20
2013-09-03	246	1	32.8947	25
2013-09-03	246	2	40.7895	31
2013-09-04	247	0	27.2727	21
2013-09-04	247	1	33.7662	26
2013-09-04	247	2	38.961	30
2013-09-05	248	0	27.2727	21
2013-09-05	248	1	32.4675	25
2013-09-05	248	2	40.2597	31
2013-09-06	249	0	27.5	22
2013-09-06	249	1	32.5	26
2013-09-06	249	2	40	32
2013-09-07	250	0	26.25	21
2013-09-07	250	1	32.5	26
2013-09-07	250	2	41.25	33
2013-09-08	251	0	25.974	20
2013-09-08	251	1	31.1688	24
2013-09-08	251	2	42.8571	33
2013-09-09	252	0	25.974	20
2013-09-09	252	1	32.4675	25
2013-09-09	252	2	41.5584	32
2013-09-10	253	0	25.3333	19
2013-09-10	253	1	32	24
2013-09-10	253	2	42.6667	32
2013-09-11	254	0	26.6667	20
2013-09-11	254	1	33.3333	25
2013-09-11	254	2	40	30
2013-09-12	255	0	26.3158	20
2013-09-12	255	1	34.2105	26
2013-09-12	255	2	39.4737	30
2013-09-13	256	0	25.974	20
2013-09-13	256	1	35.0649	27
2013-09-13	256	2	38.961	30
2013-09-14	257	0	26.5823	21
2013-09-14	257	1	34.1772	27
2013-09-14	257	2	39.2405	31
2013-09-15	258	0	27.1605	22
2013-09-15	258	1	33.3333	27
2013-09-15	258	2	39.5062	32
2013-09-16	259	0	26.8293	22
2013-09-16	259	1	32.9268	27
2013-09-16	259	2	40.2439	33
2013-09-17	260	0	28.2051	22
2013-09-17	260	1	30.7692	24
2013-09-17	260	2	41.0256	32
2013-09-18	261	0	28.2051	22
2013-09-18	261	1	32.0513	25
2013-09-18	261	2	39.7436	31
2013-09-19	262	0	28.2051	22
2013-09-19	262	1	32.0513	25
2013-09-19	262	2	39.7436	31
2013-09-20	263	0	27.2727	21
2013-09-20	263	1	31.1688	24
2013-09-20	263	2	41.5584	32
2013-09-21	264	0	25	19
2013-09-21	264	1	31.5789	24
2013-09-21	264	2	43.4211	33
2013-09-22	265	0	25.641	20
2013-09-22	265	1	30.7692	24
