Date	DayCount	PFT	Fraction	NumberPlants
2013-01-28	28	1	42.3077	11
2013-01-28	28	2	34.6154	9
2013-01-29	29	0	21.4286	6
2013-01-29	29	1	42.8571	12
2013-01-29	29	2	35.7143	10
2013-01-30	30	0	22.5806	7
2013-01-30	30	1	41.9355	13
2013-01-30	30	2	35.4839	11
2013-01-31	31	0	22.5806	7
2013-01-31	31	1	41.9355	13
2013-01-31	31	2	35.4839	11
2013-02-01	32	0	24.2424	8
2013-02-01	32	1	39.3939	13
2013-02-01	32	2	36.3636	12
2013-02-02	33	0	26.4706	9
2013-02-02	33	1	35.2941	12
2013-02-02	33	2	38.2353	13
2013-02-03	34	0	27.2727	9
2013-02-03	34	1	36.3636	12
2013-02-03	34	2	36.3636	12
2013-02-04	35	0	29.4118	10
2013-02-04	35	1	35.2941	12
2013-02-04	35	2	35.2941	12
2013-02-05	36	0	29.7297	11
2013-02-05	36	1	35.1351	13
2013-02-05	36	2	35.1351	13
2013-02-06	37	0	29.7297	11
2013-02-06	37	1	35.1351	13
2013-02-06	37	2	35.1351	13
2013-02-07	38	0	31.5789	12
2013-02-07	38	1	34.2105	13
2013-02-07	38	2	34.2105	13
2013-02-08	39	0	30.7692	12
2013-02-08	39	1	33.3333	13
2013-02-08	39	2	35.8974	14
2013-02-09	40	0	30	12
2013-02-09	40	1	35	14
2013-02-09	40	2	35	14
2013-02-10	41	0	28.5714	12
2013-02-10	41	1	35.7143	15
2013-02-10	41	2	35.7143	15
2013-02-11	42	0	30	12
2013-02-11	42	1	32.5	13
2013-02-11	42	2	37.5	15
2013-02-12	43	0	30.7692	12
2013-02-12	43	1	33.3333	13
2013-02-12	43	2	35.8974	14
2013-02-13	44	0	29.2683	12
2013-02-13	44	1	34.1463	14
2013-02-13	44	2	36.5854	15
2013-02-14	45	0	30.9524	13
2013-02-14	45	1	33.3333	14
2013-02-14	45	2	35.7143	15
2013-02-15	46	0	30.9524	13
2013-02-15	46	1	30.9524	13
2013-02-15	46	2	38.0952	16
2013-02-16	47	0	32.5581	14
2013-02-16	47	1	30.2326	13
2013-02-16	47	2	37.2093	16
2013-02-17	48	0	31.8182	14
2013-02-17	48	1	31.8182	14
2013-02-17	48	2	36.3636	16
2013-02-18	49	0	34.8837	15
2013-02-18	49	1	30.2326	13
2013-02-18	49	2	34.8837	15
2013-02-19	50	0	34.8837	15
2013-02-19	50	1	30.2326	13
2013-02-19	50	2	34.8837	15
2013-02-20	51	0	34.8837	15
2013-02-20	51	1	30.2326	13
2013-02-20	51	2	34.8837	15
2013-02-21	52	0	31.7073	13
2013-02-21	52	1	31.7073	13
2013-02-21	52	2	36.5854	15
2013-02-22	53	0	30.9524	13
2013-02-22	53	1	33.3333	14
2013-02-22	53	2	35.7143	15
2013-02-23	54	0	30.9524	13
2013-02-23	54	1	33.3333	14
2013-02-23	54	2	35.7143	15
2013-02-24	55	0	30.9524	13
2013-02-24	55	1	33.3333	14
2013-02-24	55	2	35.7143	15
2013-02-25	56	0	30	12
2013-02-25	56	1	32.5	13
2013-02-25	56	2	37.5	15
2013-02-26	57	0	29.2683	12
2013-02-26	57	1	31.7073	13
2013-02-26	57	2	39.0244	16
2013-02-27	58	0	30.7692	12
2013-02-27	58	1	30.7692	12
2013-02-27	58	2	38.4615	15
2013-02-28	59	0	30.7692	12
2013-02-28	59	1	30.7692	12
2013-02-28	59	2	38.4615	15
2013-03-01	60	0	28.2051	11
2013-03-01	60	1	30.7692	12
2013-03-01	60	2	41.0256	16
2013-03-02	61	0	29.2683	12
2013-03-02	61	1	29.2683	12
2013-03-02	61	2	41.4634	17
2013-03-03	62	0	28.5714	12
2013-03-03	62	1	30.9524	13
2013-03-03	62	2	40.4762	17
2013-03-04	63	0	30.2326	13
2013-03-04	63	1	30.2326	13
2013-03-04	63	2	39.5349	17
2013-03-05	64	0	28.5714	12
2013-03-05	64	1	30.9524	13
2013-03-05	64	2	40.4762	17
2013-03-06	65	0	28.5714	12
2013-03-06	65	1	30.9524	13
2013-03-06	65	2	40.4762	17
2013-03-07	66	0	27.907	12
2013-03-07	66	1	32.5581	14
2013-03-07	66	2	39.5349	17
2013-03-08	67	0	26.1905	11
2013-03-08	67	1	35.7143	15
2013-03-08	67	2	38.0952	16
2013-03-09	68	0	25	11
2013-03-09	68	1	36.3636	16
2013-03-09	68	2	38.6364	17
2013-03-10	69	0	27.2727	12
2013-03-10	69	1	38.6364	17
2013-03-10	69	2	34.0909	15
2013-03-11	70	0	28.8889	13
2013-03-11	70	1	40	18
2013-03-11	70	2	31.1111	14
2013-03-12	71	0	29.7872	14
2013-03-12	71	1	38.2979	18
2013-03-12	71	2	31.9149	15
2013-03-13	72	0	29.7872	14
2013-03-13	72	1	40.4255	19
2013-03-13	72	2	29.7872	14
2013-03-14	73	0	27.0833	13
2013-03-14	73	1	41.6667	20
2013-03-14	73	2	31.25	15
2013-03-15	74	0	28	14
2013-03-15	74	1	40	20
2013-03-15	74	2	32	16
2013-03-16	75	0	28.8462	15
2013-03-16	75	1	38.4615	20
2013-03-16	75	2	32.6923	17
2013-03-17	76	0	27.7778	15
2013-03-17	76	1	38.8889	21
2013-03-17	76	2	33.3333	18
2013-03-18	77	0	27.2727	15
2013-03-18	77	1	38.1818	21
2013-03-18	77	2	34.5455	19
2013-03-19	78	0	28.5714	16
2013-03-19	78	1	37.5	21
2013-03-19	78	2	33.9286	19
2013-03-20	79	0	29.3103	17
2013-03-20	79	1	36.2069	21
2013-03-20	79	2	34.4828	20
2013-03-21	80	0	30.5085	18
2013-03-21	80	1	33.8983	20
2013-03-21	80	2	35.5932	21
2013-03-22	81	0	31.0345	18
2013-03-22	81	1	34.4828	20
2013-03-22	81	2	34.4828	20
2013-03-23	82	0	32.7586	19
2013-03-23	82	1	32.7586	19
2013-03-23	82	2	34.4828	20
2013-03-24	83	0	33.8983	20
2013-03-24	83	1	32.2034	19
2013-03-24	83	2	33.8983	20
2013-03-25	84	0	32.7586	19
2013-03-25	84	1	31.0345	18
2013-03-25	84	2	36.2069	21
2013-03-26	85	0	33.3333	20
2013-03-26	85	1	30	18
2013-03-26	85	2	36.6667	22
2013-03-27	86	0	33.3333	20
2013-03-27	86	1	30	18
2013-03-27	86	2	36.6667	22
2013-03-28	87	0	33.871	21
2013-03-28	87	1	29.0323	18
2013-03-28	87	2	37.0968	23
2013-03-29	88	0	34.9206	22
2013-03-29	88	1	28.5714	18
2013-03-29	88	2	36.5079	23
2013-03-30	89	0	35	21
2013-03-30	89	1	26.6667	16
2013-03-30	89	2	38.3333	23
2013-03-31	90	0	36.6667	22
2013-03-31	90	1	28.3333	17
2013-03-31	90	2	35	21
2013-04-01	91	0	36.0656	22
2013-04-01	91	1	29.5082	18
2013-04-01	91	2	34.4262	21
2013-04-02	92	0	36.0656	22
2013-04-02	92	1	29.5082	18
2013-04-02	92	2	34.4262	21
2013-04-03	93	0	34.4262	21
2013-04-03	93	1	31.1475	19
2013-04-03	93	2	34.4262	21
2013-04-04	94	0	33.3333	20
2013-04-04	94	1	31.6667	19
2013-04-04	94	2	35	21
2013-04-05	95	0	33.3333	20
2013-04-05	95	1	31.6667	19
2013-04-05	95	2	35	21
2013-04-06	96	0	32.7869	20
2013-04-06	96	1	32.7869	20
2013-04-06	96	2	34.4262	21
2013-04-07	97	0	33.8983	20
2013-04-07	97	1	33.8983	20
2013-04-07	97	2	32.2034	19
2013-04-08	98	0	35	21
2013-04-08	98	1	33.3333	20
2013-04-08	98	2	31.6667	19
2013-04-09	99	0	36.0656	22
2013-04-09	99	1	32.7869	20
2013-04-09	99	2	31.1475	19
2013-04-10	100	0	35.5932	21
2013-04-10	100	1	32.2034	19
2013-04-10	100	2	32.2034	19
2013-04-11	101	0	34.4262	21
2013-04-11	101	1	32.7869	20
2013-04-11	101	2	32.7869	20
2013-04-12	102	0	32.2581	20
2013-04-12	102	1	33.871	21
2013-04-12	102	2	33.871	21
2013-04-13	103	0	31.1475	19
2013-04-13	103	1	34.4262	21
2013-04-13	103	2	34.4262	21
2013-04-14	104	0	31.6667	19
2013-04-14	104	1	35	21
2013-04-14	104	2	33.3333	20
2013-04-15	105	0	31.1688	24
2013-04-15	105	1	35.0649	27
2013-04-15	105	2	33.7662	26
2013-04-16	106	0	30.2632	23
2013-04-16	106	1	35.5263	27
2013-04-16	106	2	34.2105	26
2013-04-17	107	0	31.1688	24
2013-04-17	107	1	35.0649	27
2013-04-17	107	2	33.7662	26
2013-04-18	108	0	31.1688	24
2013-04-18	108	1	35.0649	27
2013-04-18	108	2	33.7662	26
2013-04-19	109	0	30.7692	24
2013-04-19	109	1	34.6154	27
2013-04-19	109	2	34.6154	27
2013-04-20	110	0	31.6456	25
2013-04-20	110	1	34.1772	27
2013-04-20	110	2	34.1772	27
2013-04-21	111	0	32.9114	26
2013-04-21	111	1	32.9114	26
2013-04-21	111	2	34.1772	27
2013-04-22	112	0	32.9114	26
2013-04-22	112	1	31.6456	25
2013-04-22	112	2	35.443	28
2013-04-23	113	0	32.9114	26
2013-04-23	113	1	31.6456	25
2013-04-23	113	2	35.443	28
2013-04-24	114	0	31.6456	25
2013-04-24	114	1	32.9114	26
2013-04-24	114	2	35.443	28
2013-04-25	115	0	30.3797	24
2013-04-25	115	1	32.9114	26
2013-04-25	115	2	36.7089	29
2013-04-26	116	0	32.0513	25
2013-04-26	116	1	33.3333	26
2013-04-26	116	2	34.6154	27
2013-04-27	117	0	33.3333	26
2013-04-27	117	1	32.0513	25
2013-04-27	117	2	34.6154	27
2013-04-28	118	0	32.9114	26
2013-04-28	118	1	31.6456	25
2013-04-28	118	2	35.443	28
2013-04-29	119	0	32.5	26
2013-04-29	119	1	31.25	25
2013-04-29	119	2	36.25	29
2013-04-30	120	0	31.6456	25
2013-04-30	120	1	31.6456	25
2013-04-30	120	2	36.7089	29
2013-05-01	121	0	32.9114	26
2013-05-01	121	1	31.6456	25
2013-05-01	121	2	35.443	28
2013-05-02	122	0	33.3333	26
2013-05-02	122	1	32.0513	25
2013-05-02	122	2	34.6154	27
2013-05-03	123	0	34.1772	27
2013-05-03	123	1	30.3797	24
2013-05-03	123	2	35.443	28
2013-05-04	124	0	32.0513	25
2013-05-04	124	1	30.7692	24
2013-05-04	124	2	37.1795	29
2013-05-05	125	0	31.1688	24
2013-05-05	125	1	29.8701	23
2013-05-05	125	2	38.961	30
2013-05-06	126	0	31.6456	25
2013-05-06	126	1	29.1139	23
2013-05-06	126	2	39.2405	31
2013-05-07	127	0	32.5	26
2013-05-07	127	1	28.75	23
2013-05-07	127	2	38.75	31
2013-05-08	128	0	31.25	25
2013-05-08	128	1	30	24
2013-05-08	128	2	38.75	31
2013-05-09	129	0	30.8642	25
2013-05-09	129	1	30.8642	25
2013-05-09	129	2	38.2716	31
2013-05-10	130	0	30.9524	26
2013-05-10	130	1	30.9524	26
2013-05-10	130	2	38.0952	32
2013-05-11	131	0	30.1205	25
2013-05-11	131	1	32.5301	27
2013-05-11	131	2	37.3494	31
2013-05-12	132	0	28.9157	24
2013-05-12	132	1	33.7349	28
2013-05-12	132	2	37.3494	31
2013-05-13	133	0	28.5714	24
2013-05-13	133	1	34.5238	29
2013-05-13	133	2	36.9048	31
2013-05-14	134	0	28.5714	24
2013-05-14	134	1	33.3333	28
2013-05-14	134	2	38.0952	32
2013-05-15	135	0	28.5714	24
2013-05-15	135	1	33.3333	28
2013-05-15	135	2	38.0952	32
2013-05-16	136	0	28.3951	23
2013-05-16	136	1	33.3333	27
2013-05-16	136	2	38.2716	31
2013-05-17	137	0	28.5714	24
2013-05-17	137	1	33.3333	28
2013-05-17	137	2	38.0952	32
2013-05-18	138	0	28.5714	24
2013-05-18	138	1	33.3333	28
2013-05-18	138	2	38.0952	32
2013-05-19	139	0	27.381	23
2013-05-19	139	1	33.3333	28
2013-05-19	139	2	39.2857	33
2013-05-20	140	0	26.7442	23
2013-05-20	140	1	33.7209	29
2013-05-20	140	2	39.5349	34
2013-05-21	141	0	27.2727	24
2013-05-21	141	1	34.0909	30
2013-05-21	141	2	38.6364	34
2013-05-22	142	0	25.8427	23
2013-05-22	142	1	34.8315	31
2013-05-22	142	2	39.3258	35
2013-05-23	143	0	26.6667	24
2013-05-23	143	1	34.4444	31
2013-05-23	143	2	38.8889	35
2013-05-24	144	0	26.6667	24
2013-05-24	144	1	34.4444	31
2013-05-24	144	2	38.8889	35
2013-05-25	145	0	26.3736	24
2013-05-25	145	1	35.1648	32
2013-05-25	145	2	38.4615	35
2013-05-26	146	0	26.6667	24
2013-05-26	146	1	35.5556	32
2013-05-26	146	2	37.7778	34
2013-05-27	147	0	26.6667	24
2013-05-27	147	1	34.4444	31
2013-05-27	147	2	38.8889	35
2013-05-28	148	0	27.4725	25
2013-05-28	148	1	35.1648	32
2013-05-28	148	2	37.3626	34
2013-05-29	149	0	28.5714	26
2013-05-29	149	1	32.967	30
2013-05-29	149	2	38.4615	35
2013-05-30	150	0	29.5455	26
2013-05-30	150	1	32.9545	29
2013-05-30	150	2	37.5	33
2013-05-31	151	0	30.2326	26
2013-05-31	151	1	33.7209	29
2013-05-31	151	2	36.0465	31
2013-06-01	152	0	30.1205	25
2013-06-01	152	1	33.7349	28
2013-06-01	152	2	36.1446	30
2013-06-02	153	0	29.7619	25
2013-06-02	153	1	33.3333	28
2013-06-02	153	2	36.9048	31
2013-06-03	154	0	29.4118	25
2013-06-03	154	1	34.1176	29
2013-06-03	154	2	36.4706	31
2013-06-04	155	0	29.0698	25
2013-06-04	155	1	33.7209	29
2013-06-04	155	2	37.2093	32
2013-06-05	156	0	28.5714	24
2013-06-05	156	1	33.3333	28
2013-06-05	156	2	38.0952	32
2013-06-06	157	0	27.381	23
2013-06-06	157	1	34.5238	29
2013-06-06	157	2	38.0952	32
2013-06-07	158	0	27.907	24
2013-06-07	158	1	34.8837	30
2013-06-07	158	2	37.2093	32
2013-06-08	159	0	27.907	24
2013-06-08	159	1	33.7209	29
2013-06-08	159	2	38.3721	33
2013-06-09	160	0	27.5862	24
2013-06-09	160	1	33.3333	29
2013-06-09	160	2	39.0805	34
2013-06-10	161	0	27.2727	24
2013-06-10	161	1	34.0909	30
2013-06-10	161	2	38.6364	34
2013-06-11	162	0	26.9663	24
2013-06-11	162	1	33.7079	30
2013-06-11	162	2	39.3258	35
2013-06-12	163	0	26.6667	24
2013-06-12	163	1	34.4444	31
2013-06-12	163	2	38.8889	35
2013-06-13	164	0	28.0899	25
2013-06-13	164	1	34.8315	31
2013-06-13	164	2	37.0787	33
2013-06-14	165	0	28.0899	25
2013-06-14	165	1	35.9551	32
2013-06-14	165	2	35.9551	32
2013-06-15	166	0	26.9663	24
2013-06-15	166	1	35.9551	32
2013-06-15	166	2	37.0787	33
2013-06-16	167	0	26.6667	24
2013-06-16	167	1	35.5556	32
2013-06-16	167	2	37.7778	34
2013-06-17	168	0	26.6667	24
2013-06-17	168	1	34.4444	31
2013-06-17	168	2	38.8889	35
2013-06-18	169	0	26.6667	24
2013-06-18	169	1	34.4444	31
2013-06-18	169	2	38.8889	35
2013-06-19	170	0	27.1739	25
2013-06-19	170	1	34.7826	32
2013-06-19	170	2	38.0435	35
2013-06-20	171	0	27.3684	26
2013-06-20	171	1	34.7368	33
2013-06-20	171	2	37.8947	36
2013-06-21	172	0	27.3684	26
2013-06-21	172	1	34.7368	33
2013-06-21	172	2	37.8947	36
2013-06-22	173	0	26.5957	25
2013-06-22	173	1	35.1064	33
2013-06-22	173	2	38.2979	36
2013-06-23	174	0	26.3736	24
2013-06-23	174	1	35.1648	32
2013-06-23	174	2	38.4615	35
2013-06-24	175	0	25	23
2013-06-24	175	1	35.8696	33
2013-06-24	175	2	39.1304	36
2013-06-25	176	0	25.8065	24
2013-06-25	176	1	35.4839	33
2013-06-25	176	2	38.7097	36
2013-06-26	177	0	26.3736	24
2013-06-26	177	1	35.1648	32
2013-06-26	177	2	38.4615	35
2013-06-27	178	0	26.8817	25
2013-06-27	178	1	34.4086	32
2013-06-27	178	2	38.7097	36
2013-06-28	179	0	27.4725	25
2013-06-28	179	1	31.8681	29
2013-06-28	179	2	40.6593	37
2013-06-29	180	0	27.7778	25
2013-06-29	180	1	32.2222	29
2013-06-29	180	2	40	36
2013-06-30	181	0	27.957	26
2013-06-30	181	1	32.2581	30
2013-06-30	181	2	39.7849	37
2013-07-01	182	0	28.0899	25
2013-07-01	182	1	30.3371	27
2013-07-01	182	2	41.573	37
2013-07-02	183	0	28.0899	25
2013-07-02	183	1	29.2135	26
2013-07-02	183	2	42.6966	38
2013-07-03	184	0	28.0899	25
2013-07-03	184	1	29.2135	26
2013-07-03	184	2	42.6966	38
2013-07-04	185	0	28.0899	25
2013-07-04	185	1	29.2135	26
2013-07-04	185	2	42.6966	38
2013-07-05	186	0	27.2727	24
2013-07-05	186	1	29.5455	26
2013-07-05	186	2	43.1818	38
2013-07-06	187	0	26.1364	23
2013-07-06	187	1	29.5455	26
2013-07-06	187	2	44.3182	39
2013-07-07	188	0	26.3736	24
2013-07-07	188	1	29.6703	27
2013-07-07	188	2	43.956	40
2013-07-08	189	0	26.9663	24
2013-07-08	189	1	30.3371	27
2013-07-08	189	2	42.6966	38
2013-07-09	190	0	27.5862	24
2013-07-09	190	1	31.0345	27
2013-07-09	190	2	41.3793	36
2013-07-10	191	0	27.5862	24
2013-07-10	191	1	31.0345	27
2013-07-10	191	2	41.3793	36
2013-07-11	192	0	28.0899	25
2013-07-11	192	1	30.3371	27
2013-07-11	192	2	41.573	37
2013-07-12	193	0	27.907	24
2013-07-12	193	1	31.3953	27
2013-07-12	193	2	40.6977	35
2013-07-13	194	0	28.7356	25
2013-07-13	194	1	31.0345	27
2013-07-13	194	2	40.2299	35
2013-07-14	195	0	29.0698	25
2013-07-14	195	1	31.3953	27
2013-07-14	195	2	39.5349	34
2013-07-15	196	0	29.4118	25
2013-07-15	196	1	30.5882	26
2013-07-15	196	2	40	34
2013-07-16	197	0	29.4118	25
2013-07-16	197	1	31.7647	27
2013-07-16	197	2	38.8235	33
2013-07-17	198	0	29.4118	25
2013-07-17	198	1	32.9412	28
2013-07-17	198	2	37.6471	32
2013-07-18	199	0	29.0698	25
2013-07-18	199	1	32.5581	28
2013-07-18	199	2	38.3721	33
2013-07-19	200	0	29.7619	25
2013-07-19	200	1	33.3333	28
2013-07-19	200	2	36.9048	31
2013-07-20	201	0	30.2326	26
2013-07-20	201	1	32.5581	28
2013-07-20	201	2	37.2093	32
2013-07-21	202	0	30.1205	25
2013-07-21	202	1	32.5301	27
2013-07-21	202	2	37.3494	31
2013-07-22	203	0	29.1139	23
2013-07-22	203	1	32.9114	26
2013-07-22	203	2	37.9747	30
2013-07-23	204	0	29.8701	23
2013-07-23	204	1	31.1688	24
2013-07-23	204	2	38.961	30
2013-07-24	205	0	30.3797	24
2013-07-24	205	1	31.6456	25
2013-07-24	205	2	37.9747	30
2013-07-25	206	0	31.25	25
2013-07-25	206	1	31.25	25
2013-07-25	206	2	37.5	30
2013-07-26	207	0	30.8642	25
2013-07-26	207	1	32.0988	26
2013-07-26	207	2	37.037	30
2013-07-27	208	0	30.8642	25
2013-07-27	208	1	30.8642	25
2013-07-27	208	2	38.2716	31
2013-07-28	209	0	32.0513	25
2013-07-28	209	1	32.0513	25
2013-07-28	209	2	35.8974	28
2013-07-29	210	0	33.3333	26
2013-07-29	210	1	32.0513	25
2013-07-29	210	2	34.6154	27
2013-07-30	211	0	32.8947	25
2013-07-30	211	1	31.5789	24
2013-07-30	211	2	35.5263	27
2013-07-31	212	0	34.6667	26
2013-07-31	212	1	29.3333	22
2013-07-31	212	2	36	27
2013-08-01	213	0	33.7838	25
2013-08-01	213	1	31.0811	23
2013-08-01	213	2	35.1351	26
2013-08-02	214	0	33.3333	25
2013-08-02	214	1	32	24
2013-08-02	214	2	34.6667	26
2013-08-03	215	0	32	24
2013-08-03	215	1	32	24
2013-08-03	215	2	36	27
2013-08-04	216	0	34.2466	25
2013-08-04	216	1	30.137	22
2013-08-04	216	2	35.6164	26
2013-08-05	217	0	32.8767	24
2013-08-05	217	1	30.137	22
2013-08-05	217	2	36.9863	27
2013-08-06	218	0	33.3333	25
2013-08-06	218	1	30.6667	23
2013-08-06	218	2	36	27
2013-08-07	219	0	33.3333	25
2013-08-07	219	1	30.6667	23
2013-08-07	219	2	36	27
2013-08-08	220	0	33.3333	25
2013-08-08	220	1	30.6667	23
2013-08-08	220	2	36	27
2013-08-09	221	0	32	24
2013-08-09	221	1	32	24
2013-08-09	221	2	36	27
2013-08-10	222	0	31.1688	24
2013-08-10	222	1	32.4675	25
2013-08-10	222	2	36.3636	28
2013-08-11	223	0	30.2632	23
2013-08-11	223	1	32.8947	25
2013-08-11	223	2	36.8421	28
2013-08-12	224	0	30.2632	23
2013-08-12	224	1	31.5789	24
2013-08-12	224	2	38.1579	29
2013-08-13	225	0	30.6667	23
2013-08-13	225	1	30.6667	23
2013-08-13	225	2	38.6667	29
2013-08-14	226	0	30.2632	23
2013-08-14	226	1	30.2632	23
2013-08-14	226	2	39.4737	30
2013-08-15	227	0	31.1688	24
2013-08-15	227	1	31.1688	24
2013-08-15	227	2	37.6623	29
2013-08-16	228	0	32	24
2013-08-16	228	1	32	24
2013-08-16	228	2	36	27
2013-08-17	229	0	32	24
2013-08-17	229	1	32	24
2013-08-17	229	2	36	27
2013-08-18	230	0	32	24
2013-08-18	230	1	33.3333	25
2013-08-18	230	2	34.6667	26
2013-08-19	231	0	32	24
2013-08-19	231	1	33.3333	25
2013-08-19	231	2	34.6667	26
2013-08-20	232	0	32.8947	25
2013-08-20	232	1	34.2105	26
2013-08-20	232	2	32.8947	25
2013-08-21	233	0	31.1688	24
2013-08-21	233	1	35.0649	27
2013-08-21	233	2	33.7662	26
2013-08-22	234	0	31.1688	24
2013-08-22	234	1	36.3636	28
2013-08-22	234	2	32.4675	25
2013-08-23	235	0	30.7692	24
2013-08-23	235	1	35.8974	28
2013-08-23	235	2	33.3333	26
2013-08-24	236	0	31.6456	25
2013-08-24	236	1	34.1772	27
2013-08-24	236	2	34.1772	27
2013-08-25	237	0	29.8701	23
2013-08-25	237	1	36.3636	28
2013-08-25	237	2	33.7662	26
2013-08-26	238	0	28.7671	21
2013-08-26	238	1	35.6164	26
2013-08-26	238	2	35.6164	26
2013-08-27	239	0	28.9474	22
2013-08-27	239	1	35.5263	27
2013-08-27	239	2	35.5263	27
2013-08-28	240	0	28.3784	21
2013-08-28	240	1	36.4865	27
2013-08-28	240	2	35.1351	26
2013-08-29	241	0	27.3973	20
2013-08-29	241	1	35.6164	26
2013-08-29	241	2	36.9863	27
2013-08-30	242	0	27.027	20
2013-08-30	242	1	35.1351	26
2013-08-30	242	2	37.8378	28
2013-08-31	243	0	24.6575	18
2013-08-31	243	1	36.9863	27
2013-08-31	243	2	38.3562	28
2013-09-01	244	0	23.6111	17
2013-09-01	244	1	37.5	27
2013-09-01	244	2	38.8889	28
2013-09-02	245	0	24	18
2013-09-02	245	1	37.3333	28
2013-09-02	245	2	38.6667	29
2013-09-03	246	0	24.6753	19
2013-09-03	246	1	36.3636	28
2013-09-03	246	2	38.961	30
2013-09-04	247	0	25.974	20
2013-09-04	247	1	36.3636	28
2013-09-04	247	2	37.6623	29
2013-09-05	248	0	25.641	20
2013-09-05	248	1	37.1795	29
2013-09-05	248	2	37.1795	29
2013-09-06	249	0	26.9231	21
2013-09-06	249	1	35.8974	28
2013-09-06	249	2	37.1795	29
2013-09-07	250	0	26.9231	21
2013-09-07	250	1	37.1795	29
2013-09-07	250	2	35.8974	28
2013-09-08	251	0	26.5823	21
2013-09-08	251	1	37.9747	30
2013-09-08	251	2	35.443	28
2013-09-09	252	0	26.5823	21
2013-09-09	252	1	37.9747	30
2013-09-09	252	2	35.443	28
2013-09-10	253	0	24.359	19
2013-09-10	253	1	38.4615	30
2013-09-10	253	2	37.1795	29
2013-09-11	254	0	23.3766	18
2013-09-11	254	1	40.2597	31
2013-09-11	254	2	36.3636	28
2013-09-12	255	0	23.3766	18
2013-09-12	255	1	40.2597	31
2013-09-12	255	2	36.3636	28
2013-09-13	256	0	23.6842	18
2013-09-13	256	1	38.1579	29
2013-09-13	256	2	38.1579	29
2013-09-14	257	0	24.0506	19
2013-09-14	257	1	37.9747	30
2013-09-14	257	2	37.9747	30
2013-09-15	258	0	23.75	19
2013-09-15	258	1	38.75	31
2013-09-15	258	2	37.5	30
2013-09-16	259	0	23.75	19
2013-09-16	259	1	37.5	30
2013-09-16	259	2	38.75	31
2013-09-17	260	0	23.4568	19
2013-09-17	260	1	38.2716	31
2013-09-17	260	2	38.2716	31
2013-09-18	261	0	23.4568	19
2013-09-18	261	1	38.2716	31
2013-09-18	261	2	38.2716	31
2013-09-19	262	0	24.0964	20
2013-09-19	262	1	37.3494	31
2013-09-19	262	2	38.5542	32
2013-09-20	263	0	25	20
2013-09-20	263	1	38.75	31
2013-09-20	263	2	36.25	29
2013-09-21	264	0	25	20
2013-09-21	264	1	37.5	30
2013-09-21	264	2	37.5	30
2013-09-22	265	0	26.25	21
2013-09-22	265	1	35	28
