Date	DayCount	PFT	Fraction	NumberPlants
2013-01-28	28	1	36.8421	7
2013-01-28	28	2	21.0526	4
2013-01-29	29	0	40	8
2013-01-29	29	1	35	7
2013-01-29	29	2	25	5
2013-01-30	30	0	42.8571	9
2013-01-30	30	1	33.3333	7
2013-01-30	30	2	23.8095	5
2013-01-31	31	0	45.4545	10
2013-01-31	31	1	31.8182	7
2013-01-31	31	2	22.7273	5
2013-02-01	32	0	43.4783	10
2013-02-01	32	1	34.7826	8
2013-02-01	32	2	21.7391	5
2013-02-02	33	0	42.3077	11
2013-02-02	33	1	34.6154	9
2013-02-02	33	2	23.0769	6
2013-02-03	34	0	40	10
2013-02-03	34	1	36	9
2013-02-03	34	2	24	6
2013-02-04	35	0	40.7407	11
2013-02-04	35	1	37.037	10
2013-02-04	35	2	22.2222	6
2013-02-05	36	0	42.3077	11
2013-02-05	36	1	34.6154	9
2013-02-05	36	2	23.0769	6
2013-02-06	37	0	37.037	10
2013-02-06	37	1	37.037	10
2013-02-06	37	2	25.9259	7
2013-02-07	38	0	35.7143	10
2013-02-07	38	1	35.7143	10
2013-02-07	38	2	28.5714	8
2013-02-08	39	0	33.3333	10
2013-02-08	39	1	36.6667	11
2013-02-08	39	2	30	9
2013-02-09	40	0	32.2581	10
2013-02-09	40	1	38.7097	12
2013-02-09	40	2	29.0323	9
2013-02-10	41	0	30.303	10
2013-02-10	41	1	39.3939	13
2013-02-10	41	2	30.303	10
2013-02-11	42	0	29.4118	10
2013-02-11	42	1	38.2353	13
2013-02-11	42	2	32.3529	11
2013-02-12	43	0	27.7778	10
2013-02-12	43	1	38.8889	14
2013-02-12	43	2	33.3333	12
2013-02-13	44	0	27.7778	10
2013-02-13	44	1	38.8889	14
2013-02-13	44	2	33.3333	12
2013-02-14	45	0	25	9
2013-02-14	45	1	41.6667	15
2013-02-14	45	2	33.3333	12
2013-02-15	46	0	26.3158	10
2013-02-15	46	1	42.1053	16
2013-02-15	46	2	31.5789	12
2013-02-16	47	0	25.641	10
2013-02-16	47	1	43.5897	17
2013-02-16	47	2	30.7692	12
2013-02-17	48	0	27.027	10
2013-02-17	48	1	43.2432	16
2013-02-17	48	2	29.7297	11
2013-02-18	49	0	27.5	11
2013-02-18	49	1	42.5	17
2013-02-18	49	2	30	12
2013-02-19	50	0	27.5	11
2013-02-19	50	1	42.5	17
2013-02-19	50	2	30	12
2013-02-20	51	0	26.8293	11
2013-02-20	51	1	43.9024	18
2013-02-20	51	2	29.2683	12
2013-02-21	52	0	25	10
2013-02-21	52	1	47.5	19
2013-02-21	52	2	27.5	11
2013-02-22	53	0	23.6842	9
2013-02-22	53	1	50	19
2013-02-22	53	2	26.3158	10
2013-02-23	54	0	23.0769	9
2013-02-23	54	1	51.2821	20
2013-02-23	54	2	25.641	10
2013-02-24	55	0	22.5	9
2013-02-24	55	1	50	20
2013-02-24	55	2	27.5	11
2013-02-25	56	0	25	10
2013-02-25	56	1	47.5	19
2013-02-25	56	2	27.5	11
2013-02-26	57	0	24.3902	10
2013-02-26	57	1	48.7805	20
2013-02-26	57	2	26.8293	11
2013-02-27	58	0	26.1905	11
2013-02-27	58	1	50	21
2013-02-27	58	2	23.8095	10
2013-02-28	59	0	25	11
2013-02-28	59	1	50	22
2013-02-28	59	2	25	11
2013-03-01	60	0	22.7273	10
2013-03-01	60	1	50	22
2013-03-01	60	2	27.2727	12
2013-03-02	61	0	23.2558	10
2013-03-02	61	1	51.1628	22
2013-03-02	61	2	25.5814	11
2013-03-03	62	0	23.2558	10
2013-03-03	62	1	51.1628	22
2013-03-03	62	2	25.5814	11
2013-03-04	63	0	22.2222	10
2013-03-04	63	1	51.1111	23
2013-03-04	63	2	26.6667	12
2013-03-05	64	0	22.2222	10
2013-03-05	64	1	48.8889	22
2013-03-05	64	2	28.8889	13
2013-03-06	65	0	21.7391	10
2013-03-06	65	1	50	23
2013-03-06	65	2	28.2609	13
2013-03-07	66	0	21.7391	10
2013-03-07	66	1	47.8261	22
2013-03-07	66	2	30.4348	14
2013-03-08	67	0	21.7391	10
2013-03-08	67	1	45.6522	21
2013-03-08	67	2	32.6087	15
2013-03-09	68	0	21.7391	10
2013-03-09	68	1	45.6522	21
2013-03-09	68	2	32.6087	15
2013-03-10	69	0	21.2766	10
2013-03-10	69	1	46.8085	22
2013-03-10	69	2	31.9149	15
2013-03-11	70	0	22.2222	10
2013-03-11	70	1	46.6667	21
2013-03-11	70	2	31.1111	14
2013-03-12	71	0	23.4043	11
2013-03-12	71	1	46.8085	22
2013-03-12	71	2	29.7872	14
2013-03-13	72	0	25.5319	12
2013-03-13	72	1	44.6809	21
2013-03-13	72	2	29.7872	14
2013-03-14	73	0	25.5319	12
2013-03-14	73	1	42.5532	20
2013-03-14	73	2	31.9149	15
2013-03-15	74	0	26.5306	13
2013-03-15	74	1	40.8163	20
2013-03-15	74	2	32.6531	16
2013-03-16	75	0	27.451	14
2013-03-16	75	1	39.2157	20
2013-03-16	75	2	33.3333	17
2013-03-17	76	0	28.8462	15
2013-03-17	76	1	36.5385	19
2013-03-17	76	2	34.6154	18
2013-03-18	77	0	29.6296	16
2013-03-18	77	1	35.1852	19
2013-03-18	77	2	35.1852	19
2013-03-19	78	0	28.5714	16
2013-03-19	78	1	35.7143	20
2013-03-19	78	2	35.7143	20
2013-03-20	79	0	28.0702	16
2013-03-20	79	1	36.8421	21
2013-03-20	79	2	35.0877	20
2013-03-21	80	0	27.5862	16
2013-03-21	80	1	37.931	22
2013-03-21	80	2	34.4828	20
2013-03-22	81	0	25.8621	15
2013-03-22	81	1	37.931	22
2013-03-22	81	2	36.2069	21
2013-03-23	82	0	27.5862	16
2013-03-23	82	1	37.931	22
2013-03-23	82	2	34.4828	20
2013-03-24	83	0	26.6667	16
2013-03-24	83	1	38.3333	23
2013-03-24	83	2	35	21
2013-03-25	84	0	25.8065	16
2013-03-25	84	1	38.7097	24
2013-03-25	84	2	35.4839	22
2013-03-26	85	0	25.8065	16
2013-03-26	85	1	40.3226	25
2013-03-26	85	2	33.871	21
2013-03-27	86	0	26.9841	17
2013-03-27	86	1	39.6825	25
2013-03-27	86	2	33.3333	21
2013-03-28	87	0	26.5625	17
2013-03-28	87	1	40.625	26
2013-03-28	87	2	32.8125	21
2013-03-29	88	0	27.6923	18
2013-03-29	88	1	40	26
2013-03-29	88	2	32.3077	21
2013-03-30	89	0	25.3968	16
2013-03-30	89	1	41.2698	26
2013-03-30	89	2	33.3333	21
2013-03-31	90	0	24.6154	16
2013-03-31	90	1	41.5385	27
2013-03-31	90	2	33.8462	22
2013-04-01	91	0	25.3968	16
2013-04-01	91	1	41.2698	26
2013-04-01	91	2	33.3333	21
2013-04-02	92	0	24.1935	15
2013-04-02	92	1	41.9355	26
2013-04-02	92	2	33.871	21
2013-04-03	93	0	25.4237	15
2013-04-03	93	1	40.678	24
2013-04-03	93	2	33.8983	20
2013-04-04	94	0	26.6667	16
2013-04-04	94	1	40	24
2013-04-04	94	2	33.3333	20
2013-04-05	95	0	25.8065	16
2013-04-05	95	1	40.3226	25
2013-04-05	95	2	33.871	21
2013-04-06	96	0	27.4194	17
2013-04-06	96	1	40.3226	25
2013-04-06	96	2	32.2581	20
2013-04-07	97	0	26.5625	17
2013-04-07	97	1	40.625	26
2013-04-07	97	2	32.8125	21
2013-04-08	98	0	26.9841	17
2013-04-08	98	1	41.2698	26
2013-04-08	98	2	31.746	20
2013-04-09	99	0	26.5625	17
2013-04-09	99	1	42.1875	27
2013-04-09	99	2	31.25	20
2013-04-10	100	0	26.9841	17
2013-04-10	100	1	42.8571	27
2013-04-10	100	2	30.1587	19
2013-04-11	101	0	28.5714	18
2013-04-11	101	1	41.2698	26
2013-04-11	101	2	30.1587	19
2013-04-12	102	0	27.8689	17
2013-04-12	102	1	40.9836	25
2013-04-12	102	2	31.1475	19
2013-04-13	103	0	28.8136	17
2013-04-13	103	1	40.678	24
2013-04-13	103	2	30.5085	18
2013-04-14	104	0	29.3103	17
2013-04-14	104	1	41.3793	24
2013-04-14	104	2	29.3103	17
2013-04-15	105	0	29.1667	21
2013-04-15	105	1	38.8889	28
2013-04-15	105	2	31.9444	23
2013-04-16	106	0	30.9859	22
2013-04-16	106	1	36.6197	26
2013-04-16	106	2	32.3944	23
2013-04-17	107	0	31.4286	22
2013-04-17	107	1	35.7143	25
2013-04-17	107	2	32.8571	23
2013-04-18	108	0	31.4286	22
2013-04-18	108	1	34.2857	24
2013-04-18	108	2	34.2857	24
2013-04-19	109	0	31.9444	23
2013-04-19	109	1	33.3333	24
2013-04-19	109	2	34.7222	25
2013-04-20	110	0	31.5068	23
2013-04-20	110	1	32.8767	24
2013-04-20	110	2	35.6164	26
2013-04-21	111	0	30.6667	23
2013-04-21	111	1	33.3333	25
2013-04-21	111	2	36	27
2013-04-22	112	0	30.6667	23
2013-04-22	112	1	34.6667	26
2013-04-22	112	2	34.6667	26
2013-04-23	113	0	29.8701	23
2013-04-23	113	1	35.0649	27
2013-04-23	113	2	35.0649	27
2013-04-24	114	0	31.1688	24
2013-04-24	114	1	36.3636	28
2013-04-24	114	2	32.4675	25
2013-04-25	115	0	31.25	25
2013-04-25	115	1	36.25	29
2013-04-25	115	2	32.5	26
2013-04-26	116	0	30.8642	25
2013-04-26	116	1	35.8025	29
2013-04-26	116	2	33.3333	27
2013-04-27	117	0	28.3951	23
2013-04-27	117	1	37.037	30
2013-04-27	117	2	34.5679	28
2013-04-28	118	0	29.4872	23
2013-04-28	118	1	37.1795	29
2013-04-28	118	2	33.3333	26
2013-04-29	119	0	28.9474	22
2013-04-29	119	1	36.8421	28
2013-04-29	119	2	34.2105	26
2013-04-30	120	0	29.8701	23
2013-04-30	120	1	37.6623	29
2013-04-30	120	2	32.4675	25
2013-05-01	121	0	30.7692	24
2013-05-01	121	1	37.1795	29
2013-05-01	121	2	32.0513	25
2013-05-02	122	0	30.3797	24
2013-05-02	122	1	36.7089	29
2013-05-02	122	2	32.9114	26
2013-05-03	123	0	31.6456	25
2013-05-03	123	1	36.7089	29
2013-05-03	123	2	31.6456	25
2013-05-04	124	0	30.3797	24
2013-05-04	124	1	37.9747	30
2013-05-04	124	2	31.6456	25
2013-05-05	125	0	32.0513	25
2013-05-05	125	1	37.1795	29
2013-05-05	125	2	30.7692	24
2013-05-06	126	0	31.6456	25
2013-05-06	126	1	36.7089	29
2013-05-06	126	2	31.6456	25
2013-05-07	127	0	31.6456	25
2013-05-07	127	1	36.7089	29
2013-05-07	127	2	31.6456	25
2013-05-08	128	0	32.9114	26
2013-05-08	128	1	35.443	28
2013-05-08	128	2	31.6456	25
2013-05-09	129	0	32.5	26
2013-05-09	129	1	35	28
2013-05-09	129	2	32.5	26
2013-05-10	130	0	31.6456	25
2013-05-10	130	1	35.443	28
2013-05-10	130	2	32.9114	26
2013-05-11	131	0	31.25	25
2013-05-11	131	1	36.25	29
2013-05-11	131	2	32.5	26
2013-05-12	132	0	30.4878	25
2013-05-12	132	1	36.5854	30
2013-05-12	132	2	32.9268	27
2013-05-13	133	0	30.5882	26
2013-05-13	133	1	36.4706	31
2013-05-13	133	2	32.9412	28
2013-05-14	134	0	29.7619	25
2013-05-14	134	1	35.7143	30
2013-05-14	134	2	34.5238	29
2013-05-15	135	0	29.7619	25
2013-05-15	135	1	34.5238	29
2013-05-15	135	2	35.7143	30
2013-05-16	136	0	28.9157	24
2013-05-16	136	1	34.9398	29
2013-05-16	136	2	36.1446	30
2013-05-17	137	0	28.9157	24
2013-05-17	137	1	36.1446	30
2013-05-17	137	2	34.9398	29
2013-05-18	138	0	28.0488	23
2013-05-18	138	1	36.5854	30
2013-05-18	138	2	35.3659	29
2013-05-19	139	0	26.8293	22
2013-05-19	139	1	36.5854	30
2013-05-19	139	2	36.5854	30
2013-05-20	140	0	25.6098	21
2013-05-20	140	1	37.8049	31
2013-05-20	140	2	36.5854	30
2013-05-21	141	0	25.3012	21
2013-05-21	141	1	37.3494	31
2013-05-21	141	2	37.3494	31
2013-05-22	142	0	26.506	22
2013-05-22	142	1	36.1446	30
2013-05-22	142	2	37.3494	31
2013-05-23	143	0	25.6098	21
2013-05-23	143	1	35.3659	29
2013-05-23	143	2	39.0244	32
2013-05-24	144	0	26.1905	22
2013-05-24	144	1	34.5238	29
2013-05-24	144	2	39.2857	33
2013-05-25	145	0	25.5814	22
2013-05-25	145	1	34.8837	30
2013-05-25	145	2	39.5349	34
2013-05-26	146	0	26.1905	22
2013-05-26	146	1	33.3333	28
2013-05-26	146	2	40.4762	34
2013-05-27	147	0	25.3012	21
2013-05-27	147	1	34.9398	29
2013-05-27	147	2	39.759	33
2013-05-28	148	0	25	21
2013-05-28	148	1	35.7143	30
2013-05-28	148	2	39.2857	33
2013-05-29	149	0	24.7059	21
2013-05-29	149	1	35.2941	30
2013-05-29	149	2	40	34
2013-05-30	150	0	25	21
2013-05-30	150	1	35.7143	30
2013-05-30	150	2	39.2857	33
2013-05-31	151	0	25	21
2013-05-31	151	1	36.9048	31
2013-05-31	151	2	38.0952	32
2013-06-01	152	0	24.0964	20
2013-06-01	152	1	37.3494	31
2013-06-01	152	2	38.5542	32
2013-06-02	153	0	23.8095	20
2013-06-02	153	1	36.9048	31
2013-06-02	153	2	39.2857	33
2013-06-03	154	0	24.3902	20
2013-06-03	154	1	36.5854	30
2013-06-03	154	2	39.0244	32
2013-06-04	155	0	25.6098	21
2013-06-04	155	1	37.8049	31
2013-06-04	155	2	36.5854	30
2013-06-05	156	0	26.25	21
2013-06-05	156	1	38.75	31
2013-06-05	156	2	35	28
2013-06-06	157	0	27.5	22
2013-06-06	157	1	37.5	30
2013-06-06	157	2	35	28
2013-06-07	158	0	26.5823	21
2013-06-07	158	1	37.9747	30
2013-06-07	158	2	35.443	28
2013-06-08	159	0	25	20
2013-06-08	159	1	38.75	31
2013-06-08	159	2	36.25	29
2013-06-09	160	0	24.3902	20
2013-06-09	160	1	39.0244	32
2013-06-09	160	2	36.5854	30
2013-06-10	161	0	24.6914	20
2013-06-10	161	1	39.5062	32
2013-06-10	161	2	35.8025	29
2013-06-11	162	0	22.7848	18
2013-06-11	162	1	40.5063	32
2013-06-11	162	2	36.7089	29
2013-06-12	163	0	23.3766	18
2013-06-12	163	1	38.961	30
2013-06-12	163	2	37.6623	29
2013-06-13	164	0	24.359	19
2013-06-13	164	1	39.7436	31
2013-06-13	164	2	35.8974	28
2013-06-14	165	0	24.359	19
2013-06-14	165	1	38.4615	30
2013-06-14	165	2	37.1795	29
2013-06-15	166	0	23.75	19
2013-06-15	166	1	38.75	31
2013-06-15	166	2	37.5	30
2013-06-16	167	0	24.359	19
2013-06-16	167	1	39.7436	31
2013-06-16	167	2	35.8974	28
2013-06-17	168	0	24.359	19
2013-06-17	168	1	38.4615	30
2013-06-17	168	2	37.1795	29
2013-06-18	169	0	25.3165	20
2013-06-18	169	1	39.2405	31
2013-06-18	169	2	35.443	28
2013-06-19	170	0	25.641	20
2013-06-19	170	1	38.4615	30
2013-06-19	170	2	35.8974	28
2013-06-20	171	0	24.359	19
2013-06-20	171	1	38.4615	30
2013-06-20	171	2	37.1795	29
2013-06-21	172	0	24.359	19
2013-06-21	172	1	39.7436	31
2013-06-21	172	2	35.8974	28
2013-06-22	173	0	24.0506	19
2013-06-22	173	1	40.5063	32
2013-06-22	173	2	35.443	28
2013-06-23	174	0	25	20
2013-06-23	174	1	40	32
2013-06-23	174	2	35	28
2013-06-24	175	0	26.5823	21
2013-06-24	175	1	39.2405	31
2013-06-24	175	2	34.1772	27
2013-06-25	176	0	26.9231	21
2013-06-25	176	1	39.7436	31
2013-06-25	176	2	33.3333	26
2013-06-26	177	0	25	19
2013-06-26	177	1	40.7895	31
2013-06-26	177	2	34.2105	26
2013-06-27	178	0	24.3243	18
2013-06-27	178	1	40.5405	30
2013-06-27	178	2	35.1351	26
2013-06-28	179	0	24	18
2013-06-28	179	1	40	30
2013-06-28	179	2	36	27
2013-06-29	180	0	23.6842	18
2013-06-29	180	1	40.7895	31
2013-06-29	180	2	35.5263	27
2013-06-30	181	0	24.0506	19
2013-06-30	181	1	40.5063	32
2013-06-30	181	2	35.443	28
2013-07-01	182	0	25.3165	20
2013-07-01	182	1	37.9747	30
2013-07-01	182	2	36.7089	29
2013-07-02	183	0	25.974	20
2013-07-02	183	1	36.3636	28
2013-07-02	183	2	37.6623	29
2013-07-03	184	0	25.974	20
2013-07-03	184	1	36.3636	28
2013-07-03	184	2	37.6623	29
2013-07-04	185	0	25.641	20
2013-07-04	185	1	35.8974	28
2013-07-04	185	2	38.4615	30
2013-07-05	186	0	26.6667	20
2013-07-05	186	1	34.6667	26
2013-07-05	186	2	38.6667	29
2013-07-06	187	0	26.9231	21
2013-07-06	187	1	34.6154	27
2013-07-06	187	2	38.4615	30
2013-07-07	188	0	24.6753	19
2013-07-07	188	1	35.0649	27
2013-07-07	188	2	40.2597	31
2013-07-08	189	0	24.3243	18
2013-07-08	189	1	33.7838	25
2013-07-08	189	2	41.8919	31
2013-07-09	190	0	23.2877	17
2013-07-09	190	1	34.2466	25
2013-07-09	190	2	42.4658	31
2013-07-10	191	0	22.2222	16
2013-07-10	191	1	33.3333	24
2013-07-10	191	2	44.4444	32
2013-07-11	192	0	22.2222	16
2013-07-11	192	1	33.3333	24
2013-07-11	192	2	44.4444	32
2013-07-12	193	0	22.8571	16
2013-07-12	193	1	34.2857	24
2013-07-12	193	2	42.8571	30
2013-07-13	194	0	23.9437	17
2013-07-13	194	1	33.8028	24
2013-07-13	194	2	42.2535	30
2013-07-14	195	0	23.9437	17
2013-07-14	195	1	33.8028	24
2013-07-14	195	2	42.2535	30
2013-07-15	196	0	23.6111	17
2013-07-15	196	1	34.7222	25
2013-07-15	196	2	41.6667	30
2013-07-16	197	0	22.2222	16
2013-07-16	197	1	36.1111	26
2013-07-16	197	2	41.6667	30
2013-07-17	198	0	21.1268	15
2013-07-17	198	1	36.6197	26
2013-07-17	198	2	42.2535	30
2013-07-18	199	0	22.2222	16
2013-07-18	199	1	37.5	27
2013-07-18	199	2	40.2778	29
2013-07-19	200	0	23.2877	17
2013-07-19	200	1	38.3562	28
2013-07-19	200	2	38.3562	28
2013-07-20	201	0	23.2877	17
2013-07-20	201	1	38.3562	28
2013-07-20	201	2	38.3562	28
2013-07-21	202	0	24.2857	17
2013-07-21	202	1	40	28
2013-07-21	202	2	35.7143	25
2013-07-22	203	0	24.2857	17
2013-07-22	203	1	40	28
2013-07-22	203	2	35.7143	25
2013-07-23	204	0	25	18
2013-07-23	204	1	38.8889	28
2013-07-23	204	2	36.1111	26
2013-07-24	205	0	25	18
2013-07-24	205	1	38.8889	28
2013-07-24	205	2	36.1111	26
2013-07-25	206	0	25	18
2013-07-25	206	1	37.5	27
2013-07-25	206	2	37.5	27
2013-07-26	207	0	25.6757	19
2013-07-26	207	1	37.8378	28
2013-07-26	207	2	36.4865	27
2013-07-27	208	0	24.6575	18
2013-07-27	208	1	38.3562	28
2013-07-27	208	2	36.9863	27
2013-07-28	209	0	25.3521	18
2013-07-28	209	1	39.4366	28
2013-07-28	209	2	35.2113	25
2013-07-29	210	0	24.6575	18
2013-07-29	210	1	39.726	29
2013-07-29	210	2	35.6164	26
2013-07-30	211	0	25	18
2013-07-30	211	1	38.8889	28
2013-07-30	211	2	36.1111	26
2013-07-31	212	0	26.3889	19
2013-07-31	212	1	36.1111	26
2013-07-31	212	2	37.5	27
2013-08-01	213	0	26.3889	19
2013-08-01	213	1	36.1111	26
2013-08-01	213	2	37.5	27
2013-08-02	214	0	27.3973	20
2013-08-02	214	1	35.6164	26
2013-08-02	214	2	36.9863	27
2013-08-03	215	0	27.1429	19
2013-08-03	215	1	34.2857	24
2013-08-03	215	2	38.5714	27
2013-08-04	216	0	27.1429	19
2013-08-04	216	1	34.2857	24
2013-08-04	216	2	38.5714	27
2013-08-05	217	0	26.8657	18
2013-08-05	217	1	35.8209	24
2013-08-05	217	2	37.3134	25
2013-08-06	218	0	25.7576	17
2013-08-06	218	1	36.3636	24
2013-08-06	218	2	37.8788	25
2013-08-07	219	0	25	17
2013-08-07	219	1	36.7647	25
2013-08-07	219	2	38.2353	26
2013-08-08	220	0	26.087	18
2013-08-08	220	1	34.7826	24
2013-08-08	220	2	39.1304	27
2013-08-09	221	0	26.087	18
2013-08-09	221	1	33.3333	23
2013-08-09	221	2	40.5797	28
2013-08-10	222	0	24.6377	17
2013-08-10	222	1	34.7826	24
2013-08-10	222	2	40.5797	28
2013-08-11	223	0	25.7576	17
2013-08-11	223	1	33.3333	22
2013-08-11	223	2	40.9091	27
2013-08-12	224	0	26.4706	18
2013-08-12	224	1	32.3529	22
2013-08-12	224	2	41.1765	28
2013-08-13	225	0	27.1429	19
2013-08-13	225	1	31.4286	22
2013-08-13	225	2	41.4286	29
2013-08-14	226	0	27.9412	19
2013-08-14	226	1	30.8824	21
2013-08-14	226	2	41.1765	28
2013-08-15	227	0	26.087	18
2013-08-15	227	1	31.8841	22
2013-08-15	227	2	42.029	29
2013-08-16	228	0	25.3731	17
2013-08-16	228	1	32.8358	22
2013-08-16	228	2	41.791	28
2013-08-17	229	0	24.2424	16
2013-08-17	229	1	33.3333	22
2013-08-17	229	2	42.4242	28
2013-08-18	230	0	25	17
2013-08-18	230	1	33.8235	23
2013-08-18	230	2	41.1765	28
2013-08-19	231	0	24.2857	17
2013-08-19	231	1	34.2857	24
2013-08-19	231	2	41.4286	29
2013-08-20	232	0	23.1884	16
2013-08-20	232	1	34.7826	24
2013-08-20	232	2	42.029	29
2013-08-21	233	0	22.0588	15
2013-08-21	233	1	35.2941	24
2013-08-21	233	2	42.6471	29
2013-08-22	234	0	21.7391	15
2013-08-22	234	1	34.7826	24
2013-08-22	234	2	43.4783	30
2013-08-23	235	0	22.2222	16
2013-08-23	235	1	34.7222	25
2013-08-23	235	2	43.0556	31
2013-08-24	236	0	23.6111	17
2013-08-24	236	1	34.7222	25
2013-08-24	236	2	41.6667	30
2013-08-25	237	0	23.2877	17
2013-08-25	237	1	34.2466	25
2013-08-25	237	2	42.4658	31
2013-08-26	238	0	22.2222	16
2013-08-26	238	1	36.1111	26
2013-08-26	238	2	41.6667	30
2013-08-27	239	0	22.5352	16
2013-08-27	239	1	35.2113	25
2013-08-27	239	2	42.2535	30
2013-08-28	240	0	21.1268	15
2013-08-28	240	1	36.6197	26
2013-08-28	240	2	42.2535	30
2013-08-29	241	0	19.7183	14
2013-08-29	241	1	38.0282	27
2013-08-29	241	2	42.2535	30
2013-08-30	242	0	19.4444	14
2013-08-30	242	1	38.8889	28
2013-08-30	242	2	41.6667	30
2013-08-31	243	0	20.2703	15
2013-08-31	243	1	37.8378	28
2013-08-31	243	2	41.8919	31
2013-09-01	244	0	18.9189	14
2013-09-01	244	1	39.1892	29
2013-09-01	244	2	41.8919	31
2013-09-02	245	0	18.0556	13
2013-09-02	245	1	38.8889	28
2013-09-02	245	2	43.0556	31
2013-09-03	246	0	18.0556	13
2013-09-03	246	1	37.5	27
2013-09-03	246	2	44.4444	32
2013-09-04	247	0	18.0556	13
2013-09-04	247	1	37.5	27
2013-09-04	247	2	44.4444	32
2013-09-05	248	0	19.1781	14
2013-09-05	248	1	36.9863	27
2013-09-05	248	2	43.8356	32
2013-09-06	249	0	19.1781	14
2013-09-06	249	1	38.3562	28
2013-09-06	249	2	42.4658	31
2013-09-07	250	0	20.2703	15
2013-09-07	250	1	37.8378	28
2013-09-07	250	2	41.8919	31
2013-09-08	251	0	21.0526	16
2013-09-08	251	1	38.1579	29
2013-09-08	251	2	40.7895	31
2013-09-09	252	0	20.7792	16
2013-09-09	252	1	38.961	30
2013-09-09	252	2	40.2597	31
2013-09-10	253	0	20.7792	16
2013-09-10	253	1	38.961	30
2013-09-10	253	2	40.2597	31
2013-09-11	254	0	22.0779	17
2013-09-11	254	1	38.961	30
2013-09-11	254	2	38.961	30
2013-09-12	255	0	21.9178	16
2013-09-12	255	1	38.3562	28
2013-09-12	255	2	39.726	29
2013-09-13	256	0	22.6667	17
2013-09-13	256	1	37.3333	28
2013-09-13	256	2	40	30
2013-09-14	257	0	21.6216	16
2013-09-14	257	1	37.8378	28
2013-09-14	257	2	40.5405	30
2013-09-15	258	0	21.6216	16
2013-09-15	258	1	37.8378	28
2013-09-15	258	2	40.5405	30
2013-09-16	259	0	21.0526	16
2013-09-16	259	1	38.1579	29
2013-09-16	259	2	40.7895	31
2013-09-17	260	0	21.0526	16
2013-09-17	260	1	38.1579	29
2013-09-17	260	2	40.7895	31
2013-09-18	261	0	20.5128	16
2013-09-18	261	1	38.4615	30
2013-09-18	261	2	41.0256	32
2013-09-19	262	0	18.9873	15
2013-09-19	262	1	39.2405	31
2013-09-19	262	2	41.7722	33
2013-09-20	263	0	16.4557	13
2013-09-20	263	1	40.5063	32
2013-09-20	263	2	43.038	34
2013-09-21	264	0	15	12
2013-09-21	264	1	41.25	33
2013-09-21	264	2	43.75	35
2013-09-22	265	0	16.0494	13
2013-09-22	265	1	39.5062	32
2013-09-22	265	2	44.4444	36
2013-09-23	266	0	14.8148	12
