Date	DayCount	PFT	Fraction	NumberPlants
2013-01-29	29	0	23.8095	5
2013-01-29	29	1	42.8571	9
2013-01-29	29	2	33.3333	7
2013-01-30	30	0	21.7391	5
2013-01-30	30	1	43.4783	10
2013-01-30	30	2	34.7826	8
2013-01-31	31	0	19.0476	4
2013-01-31	31	1	42.8571	9
2013-01-31	31	2	38.0952	8
2013-02-01	32	0	18.1818	4
2013-02-01	32	1	40.9091	9
2013-02-01	32	2	40.9091	9
2013-02-02	33	0	16.6667	4
2013-02-02	33	1	41.6667	10
2013-02-02	33	2	41.6667	10
2013-02-03	34	0	16	4
2013-02-03	34	1	40	10
2013-02-03	34	2	44	11
2013-02-04	35	0	16	4
2013-02-04	35	1	40	10
2013-02-04	35	2	44	11
2013-02-05	36	0	15.3846	4
2013-02-05	36	1	42.3077	11
2013-02-05	36	2	42.3077	11
2013-02-06	37	0	12.5	3
2013-02-06	37	1	41.6667	10
2013-02-06	37	2	45.8333	11
2013-02-07	38	0	12.5	3
2013-02-07	38	1	41.6667	10
2013-02-07	38	2	45.8333	11
2013-02-08	39	0	12.5	3
2013-02-08	39	1	37.5	9
2013-02-08	39	2	50	12
2013-02-09	40	0	14.8148	4
2013-02-09	40	1	37.037	10
2013-02-09	40	2	48.1481	13
2013-02-10	41	0	13.7931	4
2013-02-10	41	1	37.931	11
2013-02-10	41	2	48.2759	14
2013-02-11	42	0	13.7931	4
2013-02-11	42	1	37.931	11
2013-02-11	42	2	48.2759	14
2013-02-12	43	0	16.129	5
2013-02-12	43	1	35.4839	11
2013-02-12	43	2	48.3871	15
2013-02-13	44	0	16.129	5
2013-02-13	44	1	35.4839	11
2013-02-13	44	2	48.3871	15
2013-02-14	45	0	18.1818	6
2013-02-14	45	1	36.3636	12
2013-02-14	45	2	45.4545	15
2013-02-15	46	0	17.1429	6
2013-02-15	46	1	37.1429	13
2013-02-15	46	2	45.7143	16
2013-02-16	47	0	14.7059	5
2013-02-16	47	1	38.2353	13
2013-02-16	47	2	47.0588	16
2013-02-17	48	0	16.6667	6
2013-02-17	48	1	36.1111	13
2013-02-17	48	2	47.2222	17
2013-02-18	49	0	16.2162	6
2013-02-18	49	1	35.1351	13
2013-02-18	49	2	48.6486	18
2013-02-19	50	0	15.7895	6
2013-02-19	50	1	34.2105	13
2013-02-19	50	2	50	19
2013-02-20	51	0	17.9487	7
2013-02-20	51	1	33.3333	13
2013-02-20	51	2	48.7179	19
2013-02-21	52	0	17.5	7
2013-02-21	52	1	35	14
2013-02-21	52	2	47.5	19
2013-02-22	53	0	19.5122	8
2013-02-22	53	1	36.5854	15
2013-02-22	53	2	43.9024	18
2013-02-23	54	0	19.0476	8
2013-02-23	54	1	38.0952	16
2013-02-23	54	2	42.8571	18
2013-02-24	55	0	19.5122	8
2013-02-24	55	1	39.0244	16
2013-02-24	55	2	41.4634	17
2013-02-25	56	0	20	8
2013-02-25	56	1	40	16
2013-02-25	56	2	40	16
2013-02-26	57	0	20	8
2013-02-26	57	1	42.5	17
2013-02-26	57	2	37.5	15
2013-02-27	58	0	22.5	9
2013-02-27	58	1	40	16
2013-02-27	58	2	37.5	15
2013-02-28	59	0	23.2558	10
2013-02-28	59	1	39.5349	17
2013-02-28	59	2	37.2093	16
2013-03-01	60	0	22.2222	10
2013-03-01	60	1	40	18
2013-03-01	60	2	37.7778	17
2013-03-02	61	0	23.913	11
2013-03-02	61	1	39.1304	18
2013-03-02	61	2	36.9565	17
2013-03-03	62	0	25.5319	12
2013-03-03	62	1	38.2979	18
2013-03-03	62	2	36.1702	17
2013-03-04	63	0	25.5319	12
2013-03-04	63	1	38.2979	18
2013-03-04	63	2	36.1702	17
2013-03-05	64	0	25	12
2013-03-05	64	1	37.5	18
2013-03-05	64	2	37.5	18
2013-03-06	65	0	24.4898	12
2013-03-06	65	1	36.7347	18
2013-03-06	65	2	38.7755	19
2013-03-07	66	0	24.4898	12
2013-03-07	66	1	36.7347	18
2013-03-07	66	2	38.7755	19
2013-03-08	67	0	25.5319	12
2013-03-08	67	1	38.2979	18
2013-03-08	67	2	36.1702	17
2013-03-09	68	0	25.5319	12
2013-03-09	68	1	38.2979	18
2013-03-09	68	2	36.1702	17
2013-03-10	69	0	26.087	12
2013-03-10	69	1	34.7826	16
2013-03-10	69	2	39.1304	18
2013-03-11	70	0	25.5319	12
2013-03-11	70	1	34.0426	16
2013-03-11	70	2	40.4255	19
2013-03-12	71	0	26.5306	13
2013-03-12	71	1	34.6939	17
2013-03-12	71	2	38.7755	19
2013-03-13	72	0	27.451	14
2013-03-13	72	1	35.2941	18
2013-03-13	72	2	37.2549	19
2013-03-14	73	0	26	13
2013-03-14	73	1	36	18
2013-03-14	73	2	38	19
2013-03-15	74	0	26	13
2013-03-15	74	1	36	18
2013-03-15	74	2	38	19
2013-03-16	75	0	28	14
2013-03-16	75	1	34	17
2013-03-16	75	2	38	19
2013-03-17	76	0	28	14
2013-03-17	76	1	34	17
2013-03-17	76	2	38	19
2013-03-18	77	0	28.3019	15
2013-03-18	77	1	33.9623	18
2013-03-18	77	2	37.7358	20
2013-03-19	78	0	29.0909	16
2013-03-19	78	1	34.5455	19
2013-03-19	78	2	36.3636	20
2013-03-20	79	0	29.8246	17
2013-03-20	79	1	33.3333	19
2013-03-20	79	2	36.8421	21
2013-03-21	80	0	31.0345	18
2013-03-21	80	1	32.7586	19
2013-03-21	80	2	36.2069	21
2013-03-22	81	0	31.0345	18
2013-03-22	81	1	31.0345	18
2013-03-22	81	2	37.931	22
2013-03-23	82	0	29.3103	17
2013-03-23	82	1	31.0345	18
2013-03-23	82	2	39.6552	23
2013-03-24	83	0	29.8246	17
2013-03-24	83	1	29.8246	17
2013-03-24	83	2	40.3509	23
2013-03-25	84	0	26.3158	15
2013-03-25	84	1	31.5789	18
2013-03-25	84	2	42.1053	24
2013-03-26	85	0	26.7857	15
2013-03-26	85	1	30.3571	17
2013-03-26	85	2	42.8571	24
2013-03-27	86	0	27.1186	16
2013-03-27	86	1	30.5085	18
2013-03-27	86	2	42.3729	25
2013-03-28	87	0	26.6667	16
2013-03-28	87	1	31.6667	19
2013-03-28	87	2	41.6667	25
2013-03-29	88	0	27.4194	17
2013-03-29	88	1	30.6452	19
2013-03-29	88	2	41.9355	26
2013-03-30	89	0	26.5625	17
2013-03-30	89	1	31.25	20
2013-03-30	89	2	42.1875	27
2013-03-31	90	0	25.3968	16
2013-03-31	90	1	31.746	20
2013-03-31	90	2	42.8571	27
2013-04-01	91	0	26.5625	17
2013-04-01	91	1	31.25	20
2013-04-01	91	2	42.1875	27
2013-04-02	92	0	25.8065	16
2013-04-02	92	1	32.2581	20
2013-04-02	92	2	41.9355	26
2013-04-03	93	0	27.4194	17
2013-04-03	93	1	30.6452	19
2013-04-03	93	2	41.9355	26
2013-04-04	94	0	26.9841	17
2013-04-04	94	1	30.1587	19
2013-04-04	94	2	42.8571	27
2013-04-05	95	0	27.4194	17
2013-04-05	95	1	30.6452	19
2013-04-05	95	2	41.9355	26
2013-04-06	96	0	28.5714	18
2013-04-06	96	1	30.1587	19
2013-04-06	96	2	41.2698	26
2013-04-07	97	0	27.4194	17
2013-04-07	97	1	30.6452	19
2013-04-07	97	2	41.9355	26
2013-04-08	98	0	26.9841	17
2013-04-08	98	1	31.746	20
2013-04-08	98	2	41.2698	26
2013-04-09	99	0	26.9841	17
2013-04-09	99	1	31.746	20
2013-04-09	99	2	41.2698	26
2013-04-10	100	0	25.8065	16
2013-04-10	100	1	30.6452	19
2013-04-10	100	2	43.5484	27
2013-04-11	101	0	25.3968	16
2013-04-11	101	1	30.1587	19
2013-04-11	101	2	44.4444	28
2013-04-12	102	0	25.3968	16
2013-04-12	102	1	30.1587	19
2013-04-12	102	2	44.4444	28
2013-04-13	103	0	24.5902	15
2013-04-13	103	1	31.1475	19
2013-04-13	103	2	44.2623	27
2013-04-14	104	0	24.5902	15
2013-04-14	104	1	31.1475	19
2013-04-14	104	2	44.2623	27
2013-04-15	105	0	24.6753	19
2013-04-15	105	1	32.4675	25
2013-04-15	105	2	42.8571	33
2013-04-16	106	0	25.3333	19
2013-04-16	106	1	32	24
2013-04-16	106	2	42.6667	32
2013-04-17	107	0	26.0274	19
2013-04-17	107	1	32.8767	24
2013-04-17	107	2	41.0959	30
2013-04-18	108	0	25.6757	19
2013-04-18	108	1	33.7838	25
2013-04-18	108	2	40.5405	30
2013-04-19	109	0	26.0274	19
2013-04-19	109	1	32.8767	24
2013-04-19	109	2	41.0959	30
2013-04-20	110	0	24.6575	18
2013-04-20	110	1	34.2466	25
2013-04-20	110	2	41.0959	30
2013-04-21	111	0	24.6575	18
2013-04-21	111	1	35.6164	26
2013-04-21	111	2	39.726	29
2013-04-22	112	0	25	18
2013-04-22	112	1	34.7222	25
2013-04-22	112	2	40.2778	29
2013-04-23	113	0	24.6575	18
2013-04-23	113	1	35.6164	26
2013-04-23	113	2	39.726	29
2013-04-24	114	0	25	19
2013-04-24	114	1	35.5263	27
2013-04-24	114	2	39.4737	30
2013-04-25	115	0	25.974	20
2013-04-25	115	1	36.3636	28
2013-04-25	115	2	37.6623	29
2013-04-26	116	0	25.641	20
2013-04-26	116	1	35.8974	28
2013-04-26	116	2	38.4615	30
2013-04-27	117	0	25.974	20
2013-04-27	117	1	35.0649	27
2013-04-27	117	2	38.961	30
2013-04-28	118	0	27.2727	21
2013-04-28	118	1	33.7662	26
2013-04-28	118	2	38.961	30
2013-04-29	119	0	27.2727	21
2013-04-29	119	1	35.0649	27
2013-04-29	119	2	37.6623	29
2013-04-30	120	0	26.9231	21
2013-04-30	120	1	35.8974	28
2013-04-30	120	2	37.1795	29
2013-05-01	121	0	26.5823	21
2013-05-01	121	1	36.7089	29
2013-05-01	121	2	36.7089	29
2013-05-02	122	0	26.5823	21
2013-05-02	122	1	36.7089	29
2013-05-02	122	2	36.7089	29
2013-05-03	123	0	26.25	21
2013-05-03	123	1	37.5	30
2013-05-03	123	2	36.25	29
2013-05-04	124	0	27.1605	22
2013-05-04	124	1	35.8025	29
2013-05-04	124	2	37.037	30
2013-05-05	125	0	26.8293	22
2013-05-05	125	1	36.5854	30
2013-05-05	125	2	36.5854	30
2013-05-06	126	0	26.5823	21
2013-05-06	126	1	36.7089	29
2013-05-06	126	2	36.7089	29
2013-05-07	127	0	25.3165	20
2013-05-07	127	1	36.7089	29
2013-05-07	127	2	37.9747	30
2013-05-08	128	0	26.5823	21
2013-05-08	128	1	35.443	28
2013-05-08	128	2	37.9747	30
2013-05-09	129	0	25.9259	21
2013-05-09	129	1	35.8025	29
2013-05-09	129	2	38.2716	31
2013-05-10	130	0	25.9259	21
2013-05-10	130	1	35.8025	29
2013-05-10	130	2	38.2716	31
2013-05-11	131	0	27.5	22
2013-05-11	131	1	32.5	26
2013-05-11	131	2	40	32
2013-05-12	132	0	27.5	22
2013-05-12	132	1	32.5	26
2013-05-12	132	2	40	32
2013-05-13	133	0	28.75	23
2013-05-13	133	1	32.5	26
2013-05-13	133	2	38.75	31
2013-05-14	134	0	29.1139	23
2013-05-14	134	1	31.6456	25
2013-05-14	134	2	39.2405	31
2013-05-15	135	0	28.75	23
2013-05-15	135	1	31.25	25
2013-05-15	135	2	40	32
2013-05-16	136	0	28.3951	23
2013-05-16	136	1	30.8642	25
2013-05-16	136	2	40.7407	33
2013-05-17	137	0	28.9157	24
2013-05-17	137	1	30.1205	25
2013-05-17	137	2	40.9639	34
2013-05-18	138	0	29.4118	25
2013-05-18	138	1	30.5882	26
2013-05-18	138	2	40	34
2013-05-19	139	0	30.1205	25
2013-05-19	139	1	28.9157	24
2013-05-19	139	2	40.9639	34
2013-05-20	140	0	29.7619	25
2013-05-20	140	1	28.5714	24
2013-05-20	140	2	41.6667	35
2013-05-21	141	0	28.3951	23
2013-05-21	141	1	30.8642	25
2013-05-21	141	2	40.7407	33
2013-05-22	142	0	28.3951	23
2013-05-22	142	1	32.0988	26
2013-05-22	142	2	39.5062	32
2013-05-23	143	0	26.5823	21
2013-05-23	143	1	32.9114	26
2013-05-23	143	2	40.5063	32
2013-05-24	144	0	27.1605	22
2013-05-24	144	1	32.0988	26
2013-05-24	144	2	40.7407	33
2013-05-25	145	0	27.5	22
2013-05-25	145	1	32.5	26
2013-05-25	145	2	40	32
2013-05-26	146	0	27.5	22
2013-05-26	146	1	32.5	26
2013-05-26	146	2	40	32
2013-05-27	147	0	27.1605	22
2013-05-27	147	1	33.3333	27
2013-05-27	147	2	39.5062	32
2013-05-28	148	0	28.0488	23
2013-05-28	148	1	32.9268	27
2013-05-28	148	2	39.0244	32
2013-05-29	149	0	28.0488	23
2013-05-29	149	1	32.9268	27
2013-05-29	149	2	39.0244	32
2013-05-30	150	0	28.5714	24
2013-05-30	150	1	33.3333	28
2013-05-30	150	2	38.0952	32
2013-05-31	151	0	28.2353	24
2013-05-31	151	1	32.9412	28
2013-05-31	151	2	38.8235	33
2013-06-01	152	0	27.907	24
2013-06-01	152	1	32.5581	28
2013-06-01	152	2	39.5349	34
2013-06-02	153	0	29.0698	25
2013-06-02	153	1	31.3953	27
2013-06-02	153	2	39.5349	34
2013-06-03	154	0	29.7619	25
2013-06-03	154	1	30.9524	26
2013-06-03	154	2	39.2857	33
2013-06-04	155	0	30.5882	26
2013-06-04	155	1	30.5882	26
2013-06-04	155	2	38.8235	33
2013-06-05	156	0	30.1205	25
2013-06-05	156	1	31.3253	26
2013-06-05	156	2	38.5542	32
2013-06-06	157	0	29.8701	23
2013-06-06	157	1	33.7662	26
2013-06-06	157	2	36.3636	28
2013-06-07	158	0	28.9474	22
2013-06-07	158	1	34.2105	26
2013-06-07	158	2	36.8421	28
2013-06-08	159	0	29.8701	23
2013-06-08	159	1	32.4675	25
2013-06-08	159	2	37.6623	29
2013-06-09	160	0	29.8701	23
2013-06-09	160	1	32.4675	25
2013-06-09	160	2	37.6623	29
2013-06-10	161	0	29.8701	23
2013-06-10	161	1	32.4675	25
2013-06-10	161	2	37.6623	29
2013-06-11	162	0	29.7297	22
2013-06-11	162	1	33.7838	25
2013-06-11	162	2	36.4865	27
2013-06-12	163	0	30.4348	21
2013-06-12	163	1	33.3333	23
2013-06-12	163	2	36.2319	25
2013-06-13	164	0	32.3529	22
2013-06-13	164	1	30.8824	21
2013-06-13	164	2	36.7647	25
2013-06-14	165	0	31.8841	22
2013-06-14	165	1	30.4348	21
2013-06-14	165	2	37.6812	26
2013-06-15	166	0	32.3944	23
2013-06-15	166	1	29.5775	21
2013-06-15	166	2	38.0282	27
2013-06-16	167	0	33.8028	24
2013-06-16	167	1	28.169	20
2013-06-16	167	2	38.0282	27
2013-06-17	168	0	33.8028	24
2013-06-17	168	1	29.5775	21
2013-06-17	168	2	36.6197	26
2013-06-18	169	0	34.7222	25
2013-06-18	169	1	30.5556	22
2013-06-18	169	2	34.7222	25
2013-06-19	170	0	35.2113	25
2013-06-19	170	1	30.9859	22
2013-06-19	170	2	33.8028	24
2013-06-20	171	0	34.2466	25
2013-06-20	171	1	31.5068	23
2013-06-20	171	2	34.2466	25
2013-06-21	172	0	33.3333	25
2013-06-21	172	1	32	24
2013-06-21	172	2	34.6667	26
2013-06-22	173	0	32.8947	25
2013-06-22	173	1	32.8947	25
2013-06-22	173	2	34.2105	26
2013-06-23	174	0	32	24
2013-06-23	174	1	33.3333	25
2013-06-23	174	2	34.6667	26
2013-06-24	175	0	31.5789	24
2013-06-24	175	1	34.2105	26
2013-06-24	175	2	34.2105	26
2013-06-25	176	0	31.5789	24
2013-06-25	176	1	34.2105	26
2013-06-25	176	2	34.2105	26
2013-06-26	177	0	30.2632	23
2013-06-26	177	1	34.2105	26
2013-06-26	177	2	35.5263	27
2013-06-27	178	0	29.4872	23
2013-06-27	178	1	34.6154	27
2013-06-27	178	2	35.8974	28
2013-06-28	179	0	30.3797	24
2013-06-28	179	1	35.443	28
2013-06-28	179	2	34.1772	27
2013-06-29	180	0	31.6456	25
2013-06-29	180	1	35.443	28
2013-06-29	180	2	32.9114	26
2013-06-30	181	0	32.0988	26
2013-06-30	181	1	35.8025	29
2013-06-30	181	2	32.0988	26
2013-07-01	182	0	32.5	26
2013-07-01	182	1	35	28
2013-07-01	182	2	32.5	26
2013-07-02	183	0	32.0988	26
2013-07-02	183	1	34.5679	28
2013-07-02	183	2	33.3333	27
2013-07-03	184	0	31.6456	25
2013-07-03	184	1	34.1772	27
2013-07-03	184	2	34.1772	27
2013-07-04	185	0	30	24
2013-07-04	185	1	35	28
2013-07-04	185	2	35	28
2013-07-05	186	0	30.4878	25
2013-07-05	186	1	34.1463	28
2013-07-05	186	2	35.3659	29
2013-07-06	187	0	30	24
2013-07-06	187	1	35	28
2013-07-06	187	2	35	28
2013-07-07	188	0	30.3797	24
2013-07-07	188	1	35.443	28
2013-07-07	188	2	34.1772	27
2013-07-08	189	0	30.3797	24
2013-07-08	189	1	35.443	28
2013-07-08	189	2	34.1772	27
2013-07-09	190	0	32.4675	25
2013-07-09	190	1	33.7662	26
2013-07-09	190	2	33.7662	26
2013-07-10	191	0	32.4675	25
2013-07-10	191	1	35.0649	27
2013-07-10	191	2	32.4675	25
2013-07-11	192	0	32.5	26
2013-07-11	192	1	35	28
2013-07-11	192	2	32.5	26
2013-07-12	193	0	32.9114	26
2013-07-12	193	1	32.9114	26
2013-07-12	193	2	34.1772	27
2013-07-13	194	0	32.9114	26
2013-07-13	194	1	32.9114	26
2013-07-13	194	2	34.1772	27
2013-07-14	195	0	33.75	27
2013-07-14	195	1	32.5	26
2013-07-14	195	2	33.75	27
2013-07-15	196	0	32.0988	26
2013-07-15	196	1	33.3333	27
2013-07-15	196	2	34.5679	28
2013-07-16	197	0	30.4878	25
2013-07-16	197	1	34.1463	28
2013-07-16	197	2	35.3659	29
2013-07-17	198	0	30.1205	25
2013-07-17	198	1	33.7349	28
2013-07-17	198	2	36.1446	30
2013-07-18	199	0	29.2683	24
2013-07-18	199	1	34.1463	28
2013-07-18	199	2	36.5854	30
2013-07-19	200	0	30.1205	25
2013-07-19	200	1	33.7349	28
2013-07-19	200	2	36.1446	30
2013-07-20	201	0	30.4878	25
2013-07-20	201	1	34.1463	28
2013-07-20	201	2	35.3659	29
2013-07-21	202	0	30.8642	25
2013-07-21	202	1	34.5679	28
2013-07-21	202	2	34.5679	28
2013-07-22	203	0	31.25	25
2013-07-22	203	1	33.75	27
2013-07-22	203	2	35	28
2013-07-23	204	0	29.4872	23
2013-07-23	204	1	34.6154	27
2013-07-23	204	2	35.8974	28
2013-07-24	205	0	29.6296	24
2013-07-24	205	1	34.5679	28
2013-07-24	205	2	35.8025	29
2013-07-25	206	0	30	24
2013-07-25	206	1	32.5	26
2013-07-25	206	2	37.5	30
2013-07-26	207	0	30	24
2013-07-26	207	1	33.75	27
2013-07-26	207	2	36.25	29
2013-07-27	208	0	29.6296	24
2013-07-27	208	1	33.3333	27
2013-07-27	208	2	37.037	30
2013-07-28	209	0	29.1139	23
2013-07-28	209	1	32.9114	26
2013-07-28	209	2	37.9747	30
2013-07-29	210	0	29.1139	23
2013-07-29	210	1	32.9114	26
2013-07-29	210	2	37.9747	30
2013-07-30	211	0	27.8481	22
2013-07-30	211	1	32.9114	26
2013-07-30	211	2	39.2405	31
2013-07-31	212	0	27.1605	22
2013-07-31	212	1	33.3333	27
2013-07-31	212	2	39.5062	32
2013-08-01	213	0	24.6753	19
2013-08-01	213	1	35.0649	27
2013-08-01	213	2	40.2597	31
2013-08-02	214	0	25	20
2013-08-02	214	1	35	28
2013-08-02	214	2	40	32
2013-08-03	215	0	25.3165	20
2013-08-03	215	1	32.9114	26
2013-08-03	215	2	41.7722	33
2013-08-04	216	0	24.359	19
2013-08-04	216	1	32.0513	25
2013-08-04	216	2	43.5897	34
2013-08-05	217	0	23.3766	18
2013-08-05	217	1	33.7662	26
2013-08-05	217	2	42.8571	33
2013-08-06	218	0	23.0769	18
2013-08-06	218	1	33.3333	26
2013-08-06	218	2	43.5897	34
2013-08-07	219	0	24.0506	19
2013-08-07	219	1	32.9114	26
2013-08-07	219	2	43.038	34
2013-08-08	220	0	24.0506	19
2013-08-08	220	1	32.9114	26
2013-08-08	220	2	43.038	34
2013-08-09	221	0	22.7848	18
2013-08-09	221	1	32.9114	26
2013-08-09	221	2	44.3038	35
2013-08-10	222	0	23.0769	18
2013-08-10	222	1	34.6154	27
2013-08-10	222	2	42.3077	33
2013-08-11	223	0	23.0769	18
2013-08-11	223	1	34.6154	27
2013-08-11	223	2	42.3077	33
2013-08-12	224	0	24.0506	19
2013-08-12	224	1	34.1772	27
2013-08-12	224	2	41.7722	33
2013-08-13	225	0	24.359	19
2013-08-13	225	1	33.3333	26
2013-08-13	225	2	42.3077	33
2013-08-14	226	0	23.6842	18
2013-08-14	226	1	34.2105	26
2013-08-14	226	2	42.1053	32
2013-08-15	227	0	23.6842	18
2013-08-15	227	1	34.2105	26
2013-08-15	227	2	42.1053	32
2013-08-16	228	0	22.3684	17
2013-08-16	228	1	34.2105	26
2013-08-16	228	2	43.4211	33
2013-08-17	229	0	22.3684	17
2013-08-17	229	1	34.2105	26
2013-08-17	229	2	43.4211	33
2013-08-18	230	0	22.6667	17
2013-08-18	230	1	34.6667	26
2013-08-18	230	2	42.6667	32
2013-08-19	231	0	22.3684	17
2013-08-19	231	1	34.2105	26
2013-08-19	231	2	43.4211	33
2013-08-20	232	0	22.6667	17
2013-08-20	232	1	34.6667	26
2013-08-20	232	2	42.6667	32
2013-08-21	233	0	21.3333	16
2013-08-21	233	1	36	27
2013-08-21	233	2	42.6667	32
2013-08-22	234	0	20	15
2013-08-22	234	1	37.3333	28
2013-08-22	234	2	42.6667	32
2013-08-23	235	0	20	15
2013-08-23	235	1	38.6667	29
2013-08-23	235	2	41.3333	31
2013-08-24	236	0	19.1781	14
2013-08-24	236	1	38.3562	28
2013-08-24	236	2	42.4658	31
2013-08-25	237	0	20	15
2013-08-25	237	1	38.6667	29
2013-08-25	237	2	41.3333	31
2013-08-26	238	0	20.2703	15
2013-08-26	238	1	37.8378	28
2013-08-26	238	2	41.8919	31
2013-08-27	239	0	20.2703	15
2013-08-27	239	1	36.4865	27
2013-08-27	239	2	43.2432	32
2013-08-28	240	0	20.5479	15
2013-08-28	240	1	35.6164	26
2013-08-28	240	2	43.8356	32
2013-08-29	241	0	21.1268	15
2013-08-29	241	1	35.2113	25
2013-08-29	241	2	43.662	31
2013-08-30	242	0	19.4444	14
2013-08-30	242	1	36.1111	26
2013-08-30	242	2	44.4444	32
2013-08-31	243	0	19.4444	14
2013-08-31	243	1	36.1111	26
2013-08-31	243	2	44.4444	32
2013-09-01	244	0	19.7183	14
2013-09-01	244	1	36.6197	26
2013-09-01	244	2	43.662	31
2013-09-02	245	0	20.8333	15
2013-09-02	245	1	36.1111	26
2013-09-02	245	2	43.0556	31
2013-09-03	246	0	21.6216	16
2013-09-03	246	1	36.4865	27
2013-09-03	246	2	41.8919	31
2013-09-04	247	0	20.5479	15
2013-09-04	247	1	36.9863	27
2013-09-04	247	2	42.4658	31
2013-09-05	248	0	21.6216	16
2013-09-05	248	1	36.4865	27
2013-09-05	248	2	41.8919	31
2013-09-06	249	0	22.3684	17
2013-09-06	249	1	36.8421	28
2013-09-06	249	2	40.7895	31
2013-09-07	250	0	23.6842	18
2013-09-07	250	1	35.5263	27
2013-09-07	250	2	40.7895	31
2013-09-08	251	0	25.7143	18
2013-09-08	251	1	32.8571	23
2013-09-08	251	2	41.4286	29
2013-09-09	252	0	25.3521	18
2013-09-09	252	1	33.8028	24
2013-09-09	252	2	40.8451	29
2013-09-10	253	0	24.2857	17
2013-09-10	253	1	34.2857	24
2013-09-10	253	2	41.4286	29
2013-09-11	254	0	23.5294	16
2013-09-11	254	1	35.2941	24
2013-09-11	254	2	41.1765	28
2013-09-12	255	0	25	17
2013-09-12	255	1	35.2941	24
2013-09-12	255	2	39.7059	27
2013-09-13	256	0	25	17
2013-09-13	256	1	33.8235	23
2013-09-13	256	2	41.1765	28
2013-09-14	257	0	25	17
2013-09-14	257	1	33.8235	23
2013-09-14	257	2	41.1765	28
2013-09-15	258	0	24.6377	17
2013-09-15	258	1	34.7826	24
2013-09-15	258	2	40.5797	28
2013-09-16	259	0	24.2857	17
2013-09-16	259	1	34.2857	24
2013-09-16	259	2	41.4286	29
2013-09-17	260	0	25.3521	18
2013-09-17	260	1	35.2113	25
2013-09-17	260	2	39.4366	28
2013-09-18	261	0	25.3521	18
2013-09-18	261	1	33.8028	24
2013-09-18	261	2	40.8451	29
2013-09-19	262	0	24.2857	17
2013-09-19	262	1	34.2857	24
2013-09-19	262	2	41.4286	29
2013-09-20	263	0	24.2857	17
2013-09-20	263	1	34.2857	24
2013-09-20	263	2	41.4286	29
2013-09-21	264	0	24.2857	17
2013-09-21	264	1	34.2857	24
2013-09-21	264	2	41.4286	29
2013-09-22	265	0	23.9437	17
2013-09-22	265	1	35.2113	25
2013-09-22	265	2	40.8451	29
2013-09-23	266	0	22.5352	16
2013-09-23	266	1	36.6197	26
2013-09-23	266	2	40.8451	29
2013-09-24	267	0	23.1884	16
2013-09-24	267	1	34.7826	24
