Date	Precipitation[mm]	Temperature[degC]	Temperature_Daylight[degC]	PAR[µmolm-2s-1]	Daylength[h]	PET[mm]
2013-01-31	0.808107	5.648300	6.417591	122.139120	9.138646	0.618167
2013-02-01	4.542522	4.314804	5.299683	77.349340	9.194009	0.461363
2013-02-02	2.808037	1.272919	2.242980	77.729410	9.250015	0.119899
2013-02-03	3.081350	1.086070	2.134282	110.267199	9.306635	0.101162
2013-02-04	4.259794	3.446945	4.553902	35.967622	9.363840	0.366311
2013-02-05	1.910669	2.417669	3.964415	108.135799	9.421604	0.248724
2013-02-06	0.026800	-0.602788	1.377449	144.146562	9.479900	0.000000
2013-02-07	2.815704	-0.392776	1.660438	152.684155	9.538702	0.000000
2013-02-08	1.463438	-1.648412	-0.038939	130.563403	9.597986	0.000000
2013-02-09	1.334479	-1.333481	-0.012316	145.198634	9.657727	0.000000
2013-02-10	0.009526	-2.301168	-0.637256	208.204769	9.717902	0.000000
2013-02-11	0.019581	-2.433095	-1.344886	121.299780	9.778488	0.000000
2013-02-12	0.739304	-1.709198	-0.904822	110.305660	9.839465	0.000000
2013-02-13	1.032689	-1.204285	-0.111804	140.446632	9.900810	0.000000
2013-02-14	0.016696	-1.928518	-1.245928	129.288079	9.962505	0.000000
2013-02-15	0.028808	-0.325506	1.869056	189.768808	10.024530	0.000000
2013-02-16	1.441335	1.375661	3.255964	100.908669	10.086867	0.142498
2013-02-17	0.498234	0.694631	1.608779	83.343212	10.149497	0.067211
2013-02-18	0.102973	0.375168	1.474215	109.076725	10.212403	0.034157
2013-02-19	5.073670	0.281637	1.235200	72.792141	10.275570	0.025007
2013-02-20	1.483755	-1.757029	-0.859727	193.191412	10.338982	0.000000
2013-02-21	1.296129	-3.507660	-2.472136	146.781053	10.402623	0.000000
2013-02-22	2.192767	-4.295568	-3.270126	191.269583	10.466479	0.000000
2013-02-23	9.127514	-3.746196	-3.715496	91.833860	10.530537	0.000000
2013-02-24	4.678741	-0.513418	0.110384	91.358640	10.594784	0.000000
2013-02-25	4.334580	0.895142	1.131648	81.386597	10.659205	0.093507
2013-02-26	0.785484	0.515676	0.820317	59.693328	10.723791	0.051037
2013-02-27	0.659367	0.182398	0.553901	98.738449	10.788529	0.016219
2013-02-28	0.102093	0.512314	1.397951	146.892998	10.853408	0.051281
2013-03-01	0.305503	0.376592	1.880460	138.643889	10.918417	0.036672
2013-03-02	0.001087	-2.006887	0.795450	299.742500	10.983547	0.000000
2013-03-03	0.153796	0.573532	2.285488	168.669745	11.048788	0.059164
2013-03-04	0.011919	0.497335	2.978909	316.962778	11.114131	0.050813
2013-03-05	0.000858	1.783981	5.278800	340.101319	11.179566	0.210690
2013-03-06	0.000000	3.622670	7.368620	342.654491	11.245086	0.464840
2013-03-07	1.947317	3.990870	6.145857	156.905405	11.310681	0.520528
2013-03-08	0.264742	3.148463	3.542383	105.111215	11.376345	0.402514
2013-03-09	1.667170	0.236079	0.526343	53.059763	11.442070	0.022898
2013-03-10	6.177269	0.836171	3.039154	103.721597	11.507849	0.093605
2013-03-11	0.812855	-3.499217	-2.932551	177.430891	11.573674	0.000000
2013-03-12	4.408506	-4.185186	-3.591382	148.152350	11.639539	0.000000
2013-03-13	0.690907	-5.071304	-3.660711	239.135093	11.705437	0.000000
2013-03-14	0.717535	-4.623495	-1.808490	341.447269	11.771362	0.000000
2013-03-15	0.708247	-4.163183	-2.300966	338.025880	11.837308	0.000000
2013-03-16	0.000005	-3.113215	-0.569009	402.995000	11.903269	0.000000
2013-03-17	0.060892	0.515228	2.148437	301.244838	11.969238	0.056910
2013-03-18	8.251210	0.953822	1.867043	137.601933	12.035211	0.113280
2013-03-19	3.818228	-0.625351	0.362527	217.924884	12.101180	0.000000
2013-03-20	4.506671	-1.486979	-0.612752	237.604514	12.167142	0.000000
2013-03-21	1.935770	-1.318960	-0.148963	228.883194	12.233089	0.000000
2013-03-22	0.412297	-3.847010	-2.061338	198.164838	12.299017	0.000000
2013-03-23	0.074162	-5.911102	-5.512902	389.829352	12.364919	0.000000
2013-03-24	0.000852	-6.352997	-4.896461	468.630231	12.430791	0.000000
2013-03-25	0.001938	-4.206645	-2.938013	428.871343	12.496627	0.000000
2013-03-26	0.000850	-3.466187	-2.125524	459.255463	12.562420	0.000000
2013-03-27	0.084414	-2.450536	-1.281295	358.917500	12.628166	0.000000
2013-03-28	0.328869	-0.858373	0.297512	240.148403	12.693858	0.000000
2013-03-29	8.144034	-0.243235	0.861115	242.145694	12.759491	0.000000
2013-03-30	0.043259	-0.887431	0.429993	296.638333	12.825058	0.000000
2013-03-31	1.013453	-1.562302	-0.166765	251.870509	12.890553	0.000000
2013-04-01	0.402619	-0.754644	0.358307	289.036528	12.955969	0.000000
2013-04-02	0.103520	-1.176748	-0.012683	258.080556	13.021301	0.000000
2013-04-03	0.552908	-0.065862	0.670905	192.000278	13.086541	0.000000
2013-04-04	0.215813	0.422012	1.088784	186.738356	13.151683	0.050118
2013-04-05	0.426431	0.981400	1.592374	141.129595	13.216718	0.128395
2013-04-06	1.544157	1.107432	1.914100	184.199965	13.281640	0.147523
2013-04-07	0.214701	1.719142	4.231826	400.058148	13.346440	0.241410
2013-04-08	0.000000	2.724406	4.849792	445.044167	13.411111	0.404183
2013-04-09	2.766005	5.507639	7.268715	400.431759	13.475644	0.886399
2013-04-10	2.446293	6.261276	7.902133	302.090532	13.540029	1.026736
2013-04-11	6.605064	9.097183	10.573284	249.944653	13.604259	1.561052
2013-04-12	9.775400	9.885381	10.514981	261.723403	13.668323	1.719776
2013-04-13	1.299389	9.374786	10.779371	440.433333	13.732212	1.629140
2013-04-14	0.023361	10.654979	12.962424	310.337870	13.795915	1.886297
2013-04-15	0.000852	15.072154	17.908732	552.700880	13.859421	2.783695
2013-04-16	0.531195	13.794835	15.874841	476.459028	13.922718	2.534871
2013-04-17	0.002606	14.779271	16.368812	392.339352	13.985796	2.748614
2013-04-18	0.212444	16.392054	19.035974	513.789074	14.048642	3.096971
2013-04-19	0.358161	11.225535	12.752602	416.994491	14.111243	2.044303
2013-04-20	0.008660	7.437866	7.631218	419.310417	14.173586	1.300902
2013-04-21	0.002930	10.558925	11.839816	439.025787	14.235657	1.926976
2013-04-22	0.067081	10.911199	12.414832	337.594769	14.297442	2.007064
2013-04-23	0.003218	11.757228	13.435725	461.807176	14.358925	2.189713
2013-04-24	0.000914	13.667389	15.103441	482.498611	14.420091	2.598544
2013-04-25	0.000426	15.873810	17.565666	510.723750	14.480925	3.080550
2013-04-26	6.932136	16.749807	19.157192	516.737407	14.541408	3.283267
2013-04-27	9.884421	6.603928	6.398787	84.423877	14.601524	1.174615
2013-04-28	3.346509	8.332774	8.924930	394.250556	14.661255	1.526327
2013-04-29	1.208173	10.492681	11.927846	345.738796	14.720581	1.978759
2013-04-30	0.887718	9.549663	10.771819	315.932106	14.779485	1.789688
2013-05-01	0.124555	10.671361	11.459554	311.474954	14.837944	2.032232
2013-05-02	0.313861	11.714839	12.422846	212.704699	14.895940	2.262527
2013-05-03	0.048913	11.534877	12.474200	382.958634	14.953449	2.232606
2013-05-04	3.459313	11.245677	12.428581	332.539861	15.010452	2.178898
2013-05-05	0.052058	13.545837	15.378374	625.880046	15.066923	2.688343
2013-05-06	1.069024	14.602778	16.677393	576.163287	15.122841	2.932747
2013-05-07	13.125289	15.092346	16.029616	278.472292	15.178181	3.053099
2013-05-08	0.088813	16.556213	18.332513	517.488519	15.232917	3.395350
2013-05-09	3.068892	16.630274	18.380313	528.364167	15.287026	3.424316
2013-05-10	0.277275	14.451263	15.811345	412.820417	15.340481	2.940746
2013-05-11	1.510784	12.697566	13.994671	490.459167	15.393254	2.556515
2013-05-12	4.708715	10.552510	11.594681	464.338194	15.445319	2.089310
2013-05-13	0.249580	9.822286	10.485766	282.165162	15.496648	1.936025
2013-05-14	0.735057	12.993388	14.266276	498.157176	15.547212	2.648872
2013-05-15	1.493586	16.218939	18.292372	654.584630	15.596982	3.398056
2013-05-16	0.204886	17.536921	18.997805	605.634815	15.645929	3.717195
2013-05-17	4.813757	18.380554	19.797735	588.459815	15.694023	3.928027
2013-05-18	10.899614	13.100148	13.240872	205.338704	15.741233	2.706374
2013-05-19	1.193138	14.446446	15.988751	560.147269	15.787529	3.025326
2013-05-20	3.310893	13.497157	14.151653	392.154722	15.832879	2.813755
2013-05-21	0.547321	12.583878	13.634949	486.881481	15.877252	2.610731
2013-05-22	9.523993	9.308833	9.473265	152.275868	15.920617	1.874035
2013-05-23	0.021520	9.176071	9.830199	478.926296	15.962940	1.849325
2013-05-24	1.250954	8.188985	8.651930	264.780023	16.004192	1.634285
2013-05-25	6.616803	9.511505	10.532979	425.492870	16.044339	1.934247
2013-05-26	26.065878	8.776937	8.918412	71.943252	16.083349	1.773622
2013-05-27	3.616377	10.118983	10.368733	139.516863	16.121191	2.081619
2013-05-28	2.678755	12.565999	13.746929	485.416620	16.157833	2.652682
2013-05-29	7.195405	12.576039	13.845367	448.757685	16.193244	2.660851
2013-05-30	11.998988	11.970479	12.428752	271.119144	16.227393	2.524471
2013-05-31	20.117887	14.591217	15.213019	194.281551	16.260249	3.150554
2013-06-01	10.145298	14.253819	15.225664	240.004954	16.291782	3.075829
2013-06-02	17.860752	10.545624	10.609122	123.212442	16.321963	2.206298
2013-06-03	0.889159	11.263667	11.735301	318.850810	16.350762	2.377667
2013-06-04	0.387914	12.967636	13.834068	342.239722	16.378153	2.784312
2013-06-05	0.001731	13.990087	15.325939	767.083009	16.404108	3.033560
2013-06-06	0.000430	15.453476	17.186865	670.466620	16.428601	3.392415
2013-06-07	0.039444	17.325232	18.911561	668.516019	16.451607	3.856328
2013-06-08	3.429252	17.595942	18.845861	555.735509	16.473103	3.928325
2013-06-09	3.190428	16.916718	18.041594	499.977824	16.493066	3.765097
2013-06-10	2.144463	15.825389	16.434353	463.516481	16.511476	3.500634
2013-06-11	1.457283	16.039743	17.144962	552.845833	16.528312	3.556872
2013-06-12	0.121431	17.597937	19.043394	620.977639	16.543556	3.945621
2013-06-13	0.734996	20.611206	21.973095	569.689028	16.557192	4.705286
2013-06-14	8.658634	15.610890	16.376686	494.290139	16.569206	3.460116
2013-06-15	0.089291	16.995264	18.537221	542.177963	16.579583	3.804338
2013-06-16	0.044028	17.372528	18.402256	604.246250	16.588314	3.900144
2013-06-17	0.004290	19.095535	20.657944	687.434444	16.595388	4.333160
2013-06-18	0.044652	22.553827	23.921953	704.631667	16.600797	5.213180
2013-06-19	0.001247	26.031799	27.615713	698.458611	16.604537	6.089425
2013-06-20	3.032444	25.225296	26.493173	674.004306	16.606604	5.904213
2013-06-21	15.354834	20.496450	21.071460	635.483287	16.606995	4.690312
2013-06-22	0.004003	19.035538	19.937378	564.758472	16.605710	4.320752
2013-06-23	0.297301	18.079733	18.869028	552.055926	16.602753	4.080127
2013-06-24	0.597623	16.346594	16.961251	491.321019	16.598127	3.647745
2013-06-25	4.812587	13.409795	13.642228	245.348125	16.591838	2.927479
2013-06-26	1.637120	12.419307	12.997857	338.960000	16.583894	2.687409
2013-06-27	0.860982	13.454381	14.617632	608.680556	16.574305	2.935169
2013-06-28	0.479896	14.072423	15.225782	564.276111	16.563083	3.082954
2013-06-29	1.858283	14.014567	14.585748	156.538113	16.550240	3.066523
2013-06-30	0.457036	13.295624	13.760185	322.905903	16.535792	2.890059
2013-07-01	1.022578	18.299408	19.796241	670.028796	16.519757	4.114463
2013-07-02	5.260518	18.094019	19.239587	570.132500	16.502151	4.058957
2013-07-03	7.733937	18.875641	20.032948	528.599861	16.482995	4.248893
2013-07-04	0.650454	19.370325	20.226396	456.995787	16.462311	4.367054
2013-07-05	1.026142	19.447174	20.595870	536.505787	16.440121	4.380357
2013-07-06	0.349371	19.022486	20.123053	589.823148	16.416449	4.268259
2013-07-07	0.000426	18.592819	20.067094	745.880787	16.391321	4.155120
2013-07-08	0.000435	19.523010	21.130932	723.176296	16.364761	4.379136
2013-07-09	0.008975	20.618277	22.134540	638.112454	16.336798	4.644419
2013-07-10	0.002904	18.452185	19.617521	625.394306	16.307459	4.099204
2013-07-11	0.446622	16.770868	17.535123	433.990231	16.276774	3.680215
2013-07-12	0.099292	17.062872	17.889626	546.038380	16.244772	3.743958
2013-07-13	0.397810	17.756567	18.945042	520.259815	16.211483	3.905087
2013-07-14	0.279787	16.926819	17.903027	365.925556	16.176938	3.695375
2013-07-15	0.004843	16.988672	17.970513	531.742269	16.141167	3.702147
2013-07-16	0.000000	19.193247	20.952450	702.356019	16.104203	4.228773
2013-07-17	0.001714	20.781794	22.098781	616.348935	16.066077	4.607638
2013-07-18	0.004817	21.362061	22.725669	600.759907	16.026821	4.738903
2013-07-19	0.001716	21.296316	22.693978	692.696667	15.986467	4.710842
2013-07-20	0.579725	19.926828	20.830245	399.911204	15.945046	4.364793
2013-07-21	0.000000	20.983133	22.643968	721.480833	15.902592	4.609773
2013-07-22	0.000000	23.245255	24.959055	722.917315	15.859135	5.149851
2013-07-23	0.000000	24.156195	25.695893	695.116481	15.814707	5.359047
2013-07-24	3.760685	23.060141	24.804493	594.659861	15.769340	5.075495
2013-07-25	1.934445	22.388382	23.481870	556.027037	15.723065	4.897398
2013-07-26	0.042221	24.684326	26.382372	571.168657	15.675912	5.440945
2013-07-27	1.129042	25.636648	26.977284	579.012685	15.627912	5.656812
2013-07-28	2.123296	26.131811	27.737537	558.516343	15.579095	5.755819
2013-07-29	16.336094	20.690659	21.692090	351.184630	15.529490	4.432097
2013-07-30	1.365001	20.057779	20.843640	526.078102	15.479127	4.268140
2013-07-31	0.079762	20.342016	21.171545	343.863866	15.428032	4.320948
2013-08-01	0.002147	22.444174	24.256622	643.509028	15.376235	4.802604
2013-08-02	0.000023	25.845062	28.054734	662.940926	15.323763	5.596742
2013-08-03	3.017854	25.152975	27.185096	582.404954	15.270641	5.411976
2013-08-04	40.333794	21.770758	22.723465	419.658426	15.216897	4.594971
2013-08-05	0.355675	22.194641	23.164622	462.565046	15.162555	4.677514
2013-08-06	6.552980	23.735748	25.741579	531.309583	15.107640	5.020737
2013-08-07	1.651917	21.887228	22.815769	424.306389	15.052176	4.572201
2013-08-08	11.174541	21.074692	21.970244	408.043148	14.996186	4.368065
2013-08-09	0.010172	18.217468	18.883020	368.707083	14.939693	3.702457
2013-08-10	2.017033	18.785568	20.224500	543.382315	14.882719	3.816089
2013-08-11	0.215674	16.722925	17.243241	365.266042	14.825284	3.341406
2013-08-12	10.457881	17.613876	19.170738	416.058287	14.767411	3.525550
2013-08-13	2.786938	16.223780	17.433542	541.571991	14.709118	3.205681
2013-08-14	0.193817	14.771652	16.242428	447.837917	14.650425	2.877587
2013-08-15	0.122414	16.188498	18.126515	423.510463	14.591349	3.172347
2013-08-16	0.000852	19.727530	21.673404	593.049259	14.531911	3.933870
2013-08-17	0.000852	20.675791	22.703337	514.749722	14.472125	4.127036
2013-08-18	0.974975	20.789392	22.568731	308.062894	14.412010	4.134939
2013-08-19	3.606900	19.171041	20.249002	287.041713	14.351581	3.763721
2013-08-20	0.822117	16.778326	17.889420	408.491435	14.290853	3.232787
2013-08-21	0.122168	16.477325	17.936088	407.621065	14.229842	3.155015
2013-08-22	0.000849	17.634552	19.387975	545.005231	14.168561	3.386985
2013-08-23	1.431649	16.831381	18.178483	360.348843	14.107024	3.202394
2013-08-24	0.000000	18.622782	20.033144	539.737176	14.045245	3.566763
2013-08-25	0.004159	18.543890	19.619881	381.454815	13.983235	3.534340
2013-08-26	0.046331	17.500214	18.128238	359.094699	13.921008	3.299709
2013-08-27	0.265924	16.596106	17.559768	354.765463	13.858574	3.097269
2013-08-28	0.540827	16.803665	18.400348	387.720556	13.795945	3.126059
2013-08-29	0.030596	17.644745	19.451427	457.190046	13.733131	3.285000
2013-08-30	0.106475	18.524424	20.312710	376.898565	13.670142	3.451182
2013-08-31	2.098381	17.858526	19.762882	330.566806	13.606989	3.298582
2013-09-01	0.655737	14.595637	15.461810	313.651273	13.543681	2.625079
2013-09-02	1.879997	14.969040	14.670431	79.768478	13.480226	2.687001
2013-09-03	1.145601	17.768244	18.342021	151.709456	13.416633	3.234209
2013-09-04	0.588281	18.071787	19.000539	173.215035	13.352910	3.279879
2013-09-05	0.001387	19.092392	20.969998	463.254769	13.289066	3.469225
2013-09-06	0.000000	19.761892	21.997102	498.217593	13.225107	3.587026
2013-09-07	0.000000	20.279165	22.598120	483.078102	13.161042	3.673403
2013-09-08	2.711047	18.750326	20.662784	265.955648	13.096877	3.351195
2013-09-09	33.504311	13.725128	14.296178	190.424051	13.032619	2.359521
2013-09-10	2.831021	13.754166	15.078359	321.668542	12.968274	2.353380
2013-09-11	6.269197	11.712850	12.263863	124.847164	12.903849	1.959582
2013-09-12	0.998181	11.647670	12.710887	247.062245	12.839349	1.937759
2013-09-13	1.546673	13.718776	15.184820	326.180671	12.774782	2.311654
2013-09-14	0.123775	15.022115	16.152141	257.166551	12.710151	2.543465
2013-09-15	0.052413	15.056218	15.431686	161.863715	12.645464	2.536891
2013-09-16	4.433731	13.311798	13.913795	114.060694	12.580725	2.201774
2013-09-17	0.216631	10.672638	11.742743	322.059792	12.515940	1.714433
2013-09-18	4.220067	11.149577	12.181674	174.046817	12.451114	1.790270
2013-09-19	0.521713	11.676514	12.914937	278.105810	12.386252	1.874510
2013-09-20	1.966414	12.989497	13.839622	198.124560	12.321359	2.098567
2013-09-21	0.770951	13.397832	14.526824	203.565602	12.256440	2.160398
2013-09-22	0.011888	14.314763	15.776960	250.059190	12.191501	2.312626
2013-09-23	0.586977	15.763916	16.528867	165.118866	12.126546	2.559904
2013-09-24	0.367813	15.160039	16.163329	162.994086	12.061581	2.438263
2013-09-25	0.501005	13.969823	14.403350	110.785289	11.996610	2.214933
2013-09-26	2.616223	12.814728	13.426566	180.877199	11.931639	2.001894
2013-09-27	0.123636	10.618088	11.393085	235.292778	11.866672	1.616287
2013-09-28	0.000000	9.933537	12.088311	346.188495	11.801716	1.492939
2013-09-29	0.000428	9.870784	11.489700	368.958519	11.736776	1.474327
2013-09-30	0.000840	8.973866	10.325728	364.826227	11.671856	1.319198
2013-10-01	0.000384	8.465210	9.602134	319.355069	11.606964	1.229670
2013-10-02	0.000000	8.544393	10.051840	361.460810	11.542104	1.235488
2013-10-03	0.000852	7.550161	9.453087	361.679815	11.477283	1.071075
2013-10-04	0.000852	9.268051	11.082196	278.063032	11.412508	1.336856
2013-10-05	2.404391	11.384048	12.398940	144.225370	11.347784	1.669719
2013-10-06	1.158377	11.761017	12.002386	33.829902	11.283118	1.721272
2013-10-07	0.253067	13.149429	13.877178	81.761348	11.218518	1.936835
2013-10-08	0.027581	12.940364	14.283080	243.593727	11.153990	1.891775
2013-10-09	4.761901	13.295650	14.336679	125.029039	11.089543	1.938190
2013-10-10	11.573099	9.334920	9.029550	43.666959	11.025185	1.301821
2013-10-11	23.978390	7.948618	8.901579	28.947593	10.960923	1.082915
2013-10-12	2.246063	7.811529	9.156519	92.964566	10.896767	1.056008
2013-10-13	0.183554	7.108282	9.232217	197.888657	10.832725	0.945532
2013-10-14	1.619656	8.780034	11.306117	191.282801	10.768808	1.188015
2013-10-15	5.322628	10.128011	11.724046	137.667419	10.705025	1.383634
2013-10-16	0.316679	9.179149	10.469562	138.541667	10.641386	1.233276
2013-10-17	0.856985	11.800420	13.146600	192.695035	10.577903	1.619686
2013-10-18	0.475699	10.609879	11.626173	118.900451	10.514588	1.430900
2013-10-19	0.000505	10.796123	12.124046	248.158241	10.451451	1.450018
2013-10-20	3.175467	15.430943	16.765077	134.119826	10.388506	2.141701
2013-10-21	0.443960	14.844890	16.110591	168.349317	10.325766	2.039305
2013-10-22	0.000000	16.226379	18.418897	221.721157	10.263245	2.237152
2013-10-23	0.001592	17.032251	18.378124	126.276829	10.200957	2.346353
2013-10-24	0.514004	14.199870	15.698704	157.629572	10.138916	1.906159
2013-10-25	0.120239	12.880905	13.879090	106.639421	10.077140	1.700430
2013-10-26	0.284046	16.844055	17.936739	142.820359	10.015644	2.275520
2013-10-27	8.048246	15.877086	17.326149	175.003160	9.954445	2.118109
2013-10-28	0.546850	15.528636	17.535039	164.541088	9.893561	2.053986
2013-10-29	0.000858	11.795201	12.794694	183.110995	9.833010	1.504889
2013-10-30	0.020422	8.896047	10.191760	188.890613	9.772813	1.093945
2013-10-31	0.000441	6.848216	8.750059	210.123287	9.712988	0.813472
2013-11-01	0.342174	8.382553	9.529229	91.650029	9.653557	1.011654
2013-11-02	6.210933	11.545842	12.483206	31.043391	9.594542	1.434011
2013-11-03	3.821808	10.034017	10.417141	86.234155	9.535965	1.219855
2013-11-04	1.927879	9.289174	9.891537	83.791111	9.477850	1.113037
2013-11-05	1.251639	7.047958	8.278926	125.376875	9.420219	0.814508
2013-11-06	4.442240	7.808131	8.808487	151.090046	9.363099	0.906942
2013-11-07	6.395884	13.201843	14.347343	20.807338	9.306516	1.613838
2013-11-08	12.796227	10.120987	10.215759	81.118773	9.250495	1.194716
2013-11-09	1.661314	9.435628	9.964374	157.027396	9.195065	1.098722
2013-11-10	1.010540	6.673060	7.391074	91.858032	9.140253	0.743825
2013-11-11	0.168415	5.946635	7.149622	87.563872	9.086089	0.650710
2013-11-12	0.822832	3.993108	4.453551	138.775093	9.032602	0.415947
2013-11-13	1.434025	6.092712	7.423954	70.932778	8.979824	0.660640
2013-11-14	0.012015	2.502228	2.779455	88.601644	8.927785	0.244845
2013-11-15	0.097998	3.542867	4.153103	70.151568	8.876518	0.357978
2013-11-16	0.019906	2.747462	3.864416	121.909387	8.826055	0.268496
2013-11-17	0.107745	1.903921	2.823654	48.772795	8.776431	0.177775
2013-11-18	0.046314	5.257548	6.255131	60.136152	8.727679	0.545255
2013-11-19	1.102143	5.856644	6.611965	88.248715	8.679834	0.611194
2013-11-20	15.258962	3.396739	3.004955	20.122326	8.632931	0.332268
2013-11-21	3.180346	2.005788	2.231750	33.442086	8.587005	0.184287
2013-11-22	1.890694	3.332448	3.399672	12.735268	8.542094	0.321879
2013-11-23	1.587427	4.886805	4.999586	16.890697	8.498233	0.489570
2013-11-24	0.433083	2.959056	3.971458	43.380356	8.455458	0.279279
2013-11-25	0.006649	-0.169861	1.252519	122.111146	8.413808	0.000000
2013-11-26	0.063045	-1.071935	0.305860	109.549514	8.373318	0.000000
2013-11-27	0.049749	-0.861755	-0.200385	90.523507	8.334027	0.000000
2013-11-28	1.006997	4.128708	4.940779	28.738900	8.295969	0.396437
2013-11-29	3.194410	4.295359	4.618740	44.173125	8.259183	0.412382
2013-11-30	2.703787	3.610372	3.988817	20.482635	8.223705	0.338665
2013-12-01	0.299766	4.782176	5.367237	51.634682	8.189570	0.460601
2013-12-02	0.018611	2.647664	2.946839	61.433177	8.156814	0.238163
2013-12-03	0.001967	0.261948	1.972941	95.891429	8.125472	0.018248
2013-12-04	1.328443	1.566538	1.761728	53.241481	8.095579	0.132091
2013-12-05	4.372351	2.709442	2.566045	53.278796	8.067166	0.241648
2013-12-06	0.923658	1.411545	2.107946	93.595428	8.040268	0.116876
2013-12-07	1.903305	1.440160	1.756101	60.773970	8.014913	0.119129
2013-12-08	1.645687	5.230657	5.477288	54.188669	7.991134	0.496409
2013-12-09	6.456641	7.125056	7.180665	6.828689	7.968957	0.697389
2013-12-10	0.657835	6.959396	7.285023	10.498296	7.948411	0.677681
2013-12-11	0.048904	5.639328	6.258796	39.386499	7.929521	0.535433
2013-12-12	0.019784	3.990128	4.581115	60.311042	7.912310	0.364056
2013-12-13	0.007414	2.118769	3.211262	89.935249	7.896801	0.180091
2013-12-14	0.177536	2.146027	2.500957	60.146256	7.883014	0.182343
2013-12-15	0.457165	3.735377	4.693615	22.065770	7.870967	0.336607
2013-12-16	0.000426	5.608531	7.549166	99.129201	7.860677	0.527572
2013-12-17	0.000000	4.881037	7.111359	84.677899	7.852156	0.451758
2013-12-18	0.000435	3.272827	5.661881	57.939693	7.845417	0.289768
2013-12-19	0.057098	5.742152	7.163113	38.006956	7.840470	0.540135
2013-12-20	0.091915	4.786417	6.055640	35.675781	7.837322	0.441223
2013-12-21	0.001705	3.809667	4.445946	71.060226	7.835977	0.342508
2013-12-22	0.884719	8.799469	9.204162	29.494881	7.836438	0.866638
2013-12-23	2.345253	7.406423	7.376901	77.529786	7.838706	0.716092
2013-12-24	0.000435	9.517720	10.142123	50.694236	7.842777	0.946182
2013-12-25	5.972490	8.721293	9.375920	44.964491	7.848648	0.859442
2013-12-26	4.075099	5.398270	6.187585	22.658918	7.856311	0.505405
2013-12-27	0.048727	5.490351	5.419613	94.552882	7.865757	0.515592
2013-12-28	2.814525	8.050008	9.549361	47.122043	7.876974	0.789243
2013-12-29	3.829727	5.355174	5.781627	75.795174	7.889950	0.503078
2013-12-30	0.002582	2.195658	3.209576	95.176071	7.904667	0.187539
2013-12-31	0.001705	1.430771	2.822237	96.692240	7.921108	0.116884
2014-01-01	0.103977	2.151367	3.576518	77.089051	7.939253	0.148476
2014-01-02	0.151880	5.484873	6.437631	37.914155	7.959079	0.455356
2014-01-03	0.588595	6.506464	7.281021	81.840081	7.980565	0.559947
2014-01-04	1.126359	6.776886	7.277610	64.254363	8.003683	0.589566
2014-01-05	0.578576	5.035487	6.559042	30.935119	8.028407	0.414727
2014-01-06	3.367407	5.353587	6.519093	66.125706	8.054709	0.447679
2014-01-07	1.559007	8.515422	9.203299	98.868785	8.082558	0.782137
