Date	Precipitation[mm]	Temperature[degC]	Temperature_Daylight[degC]	PAR[µmolm-2s-1]	Daylength[h]	PET[mm]
2013-03-26	0.000849	-3.456996	-2.117501	459.285139	12.562427	0.000000
2013-03-27	0.084633	-2.439982	-1.272868	358.977315	12.628174	0.000000
2013-03-28	0.327457	-0.844106	0.307949	240.200764	12.693867	0.000000
2013-03-29	8.136580	-0.239334	0.865706	241.853171	12.759501	0.000000
2013-03-30	0.043086	-0.879079	0.437381	296.709931	12.825069	0.000000
2013-03-31	1.010430	-1.550603	-0.157911	251.805625	12.890565	0.000000
2013-04-01	0.404195	-0.749741	0.362792	288.714514	12.955982	0.000000
2013-04-02	0.103634	-1.171173	-0.005307	258.221019	13.021315	0.000000
2013-04-03	0.551281	-0.058899	0.677728	192.016308	13.086556	0.000000
2013-04-04	0.215135	0.428212	1.095096	186.878657	13.151699	0.050833
2013-04-05	0.424390	0.987361	1.598869	141.162650	13.216735	0.129054
2013-04-06	1.543140	1.113902	1.920465	184.016030	13.281658	0.148251
2013-04-07	0.214652	1.720296	4.228395	399.989352	13.346459	0.241270
2013-04-08	0.000000	2.728139	4.855006	445.161065	13.411131	0.404353
2013-04-09	2.746770	5.517787	7.278724	400.761019	13.475665	0.887538
2013-04-10	2.437879	6.269465	7.907054	302.024630	13.540052	1.027512
2013-04-11	6.596388	9.102626	10.576586	249.783866	13.604282	1.561287
2013-04-12	9.765357	9.891205	10.519533	261.508819	13.668348	1.720087
2013-04-13	1.292902	9.382518	10.786327	440.738519	13.732237	1.629817
2013-04-14	0.023115	10.657008	12.961615	309.820347	13.795941	1.885873
2013-04-15	0.000852	15.083694	17.912312	552.609352	13.859448	2.785314
2013-04-16	0.534641	13.803456	15.880860	476.484815	13.922747	2.535841
2013-04-17	0.002633	14.789200	16.377946	392.637685	13.985826	2.749901
2013-04-18	0.212223	16.401941	19.045423	513.683287	14.048673	3.098341
2013-04-19	0.361675	11.236959	12.762362	417.053796	14.111275	2.045770
2013-04-20	0.008525	7.447489	7.641225	419.261620	14.173619	1.301974
2013-04-21	0.002946	10.568624	11.849304	439.271620	14.235691	1.928090
2013-04-22	0.065530	10.922256	12.425137	338.175532	14.297476	2.008468
2013-04-23	0.003207	11.768311	13.446746	462.037407	14.358961	2.191153
2013-04-24	0.000942	13.672765	15.107988	482.110509	14.420128	2.598860
2013-04-25	0.000426	15.880859	17.571374	510.678704	14.480962	3.081323
2013-04-26	6.949868	16.759668	19.166953	516.957361	14.541447	3.284703
2013-04-27	9.872075	6.612228	6.406184	84.304259	14.601564	1.175468
2013-04-28	3.340108	8.340510	8.933874	394.296574	14.661296	1.527051
2013-04-29	1.219800	10.500606	11.935569	345.515023	14.720623	1.979541
2013-04-30	0.887773	9.558578	10.780346	316.214144	14.779528	1.790667
2013-05-01	0.124163	10.679347	11.468202	311.529167	14.837988	2.033036
2013-05-02	0.310663	11.721507	12.430011	212.653032	14.895985	2.263076
2013-05-03	0.048805	11.542851	12.481478	383.036088	14.953495	2.233433
2013-05-04	3.440513	11.249115	12.431934	332.345301	15.010499	2.178746
2013-05-05	0.051588	13.551661	15.385698	625.968565	15.066971	2.688770
2013-05-06	1.088804	14.608479	16.684043	576.111898	15.122890	2.933191
2013-05-07	13.162164	15.102214	16.039550	278.837616	15.178231	3.054503
2013-05-08	0.087827	16.563461	18.340407	517.420556	15.232969	3.396250
2013-05-09	3.050583	16.639627	18.389145	528.265000	15.287078	3.425705
2013-05-10	0.278633	14.459285	15.819174	412.336713	15.340534	2.941714
2013-05-11	1.529236	12.704457	14.000388	490.089444	15.393308	2.557160
2013-05-12	4.705317	10.562663	11.605812	464.655093	15.445374	2.090622
2013-05-13	0.247310	9.832738	10.497132	282.950000	15.496704	1.937392
2013-05-14	0.741820	13.002294	14.274845	498.144630	15.547269	2.649990
2013-05-15	1.466583	16.232742	18.304741	654.960370	15.597040	3.400482
2013-05-16	0.207240	17.540827	19.004852	606.185417	15.645988	3.717399
2013-05-17	4.719984	18.391886	19.809283	588.543981	15.694083	3.930049
2013-05-18	10.850187	13.109833	13.248093	205.092546	15.741294	2.707689
2013-05-19	1.185065	14.461212	16.003688	560.407731	15.787591	3.027890
2013-05-20	3.288778	13.507222	14.162244	392.063750	15.832942	2.815184
2013-05-21	0.543322	12.594127	13.644850	487.047037	15.877316	2.612167
2013-05-22	9.528803	9.315308	9.479042	152.293877	15.920681	1.874544
2013-05-23	0.021479	9.181992	9.835188	478.801667	15.963006	1.849712
2013-05-24	1.246216	8.195312	8.655179	264.213704	16.004258	1.634767
2013-05-25	6.632334	9.515477	10.535905	425.157083	16.044406	1.934196
2013-05-26	26.057255	8.782776	8.924267	71.887691	16.083417	1.773993
2013-05-27	3.634118	10.128963	10.380031	139.763669	16.121260	2.082941
2013-05-28	2.690513	12.566701	13.746717	484.497361	16.157903	2.651908
2013-05-29	7.197234	12.581100	13.852940	449.143519	16.193315	2.661099
2013-05-30	11.975460	11.978633	12.436070	271.056829	16.227464	2.525426
2013-05-31	20.127934	14.599147	15.223991	194.597477	16.260321	3.151569
2013-06-01	10.150603	14.254619	15.228612	239.994468	16.291854	3.075122
2013-06-02	18.018677	10.542847	10.602929	122.118472	16.322036	2.204686
2013-06-03	0.877326	11.267390	11.737130	318.217361	16.350836	2.377572
2013-06-04	0.384486	12.973348	13.839208	341.913102	16.378227	2.784731
2013-06-05	0.001731	13.997289	15.332413	767.028796	16.404183	3.034379
2013-06-06	0.000443	15.464528	17.196111	670.254769	16.428676	3.394249
2013-06-07	0.038753	17.338608	18.921805	668.616852	16.451683	3.858870
2013-06-08	3.405522	17.610239	18.856365	555.577037	16.473180	3.931121
2013-06-09	3.201844	16.929026	18.053172	500.119676	16.493143	3.767350
2013-06-10	2.137952	15.835216	16.443734	463.698380	16.511553	3.502201
2013-06-11	1.447518	16.053308	17.156721	553.067361	16.528389	3.559374
2013-06-12	0.121588	17.608755	19.052852	621.126389	16.543634	3.947565
2013-06-13	0.734175	20.621414	21.983006	569.839861	16.557271	4.707341
2013-06-14	8.669884	15.620723	16.385931	494.332176	16.569284	3.461676
2013-06-15	0.089427	17.007227	18.549470	542.031528	16.579662	3.806524
2013-06-16	0.044165	17.382181	18.411397	604.205370	16.588393	3.901785
2013-06-17	0.004290	19.104990	20.667172	687.501667	16.595467	4.334891
2013-06-18	0.044200	22.561350	23.928716	704.610741	16.600877	5.214750
2013-06-19	0.001214	26.041473	27.624973	698.601759	16.604617	6.093849
2013-06-20	3.074260	25.233862	26.503758	674.068194	16.606683	5.906353
2013-06-21	15.280012	20.505972	21.082496	635.803796	16.607074	4.692188
2013-06-22	0.004031	19.046103	19.947862	564.880787	16.605790	4.322759
2013-06-23	0.297427	18.089844	18.879279	551.801343	16.602833	4.081939
2013-06-24	0.591737	16.356750	16.970694	491.010463	16.598207	3.649437
2013-06-25	4.848290	13.411423	13.641707	244.682801	16.591918	2.926932
2013-06-26	1.645654	12.423889	13.002172	338.730764	16.583974	2.687545
2013-06-27	0.859575	13.463786	14.627025	608.988472	16.574384	2.936505
2013-06-28	0.474470	14.081197	15.234502	564.448750	16.563162	3.084167
2013-06-29	1.848320	14.023544	14.595572	156.989977	16.550319	3.067781
2013-06-30	0.455884	13.301845	13.765597	322.784699	16.535871	2.890617
2013-07-01	1.009817	18.306494	19.803003	669.907963	16.519835	4.115529
2013-07-02	5.267714	18.100189	19.244761	569.903148	16.502229	4.059779
2013-07-03	7.697985	18.887167	20.044180	528.689352	16.483073	4.251111
2013-07-04	0.654819	19.375357	20.230302	456.849398	16.462388	4.367688
2013-07-05	1.016184	19.457346	20.604646	536.415185	16.440198	4.382281
2013-07-06	0.349355	19.032532	20.131299	590.012083	16.416525	4.270112
2013-07-07	0.000426	18.602936	20.074264	745.889954	16.391396	4.156951
2013-07-08	0.000435	19.533438	21.138739	723.043102	16.364836	4.381121
2013-07-09	0.009045	20.629599	22.142903	638.110509	16.336872	4.646726
2013-07-10	0.002948	18.459620	19.623720	625.392083	16.307533	4.100353
2013-07-11	0.442764	16.778549	17.541609	434.087917	16.276847	3.681301
2013-07-12	0.096727	17.069559	17.894711	545.774167	16.244844	3.744820
2013-07-13	0.391522	17.765930	18.952521	520.086852	16.211555	3.906647
2013-07-14	0.278947	16.934229	17.908688	365.840972	16.177009	3.696398
2013-07-15	0.004945	16.991968	17.970774	531.005648	16.141237	3.702177
2013-07-16	0.000000	19.199518	20.956783	702.374537	16.104273	4.229682
2013-07-17	0.001714	20.790674	22.105463	616.227269	16.066146	4.609320
2013-07-18	0.004889	21.368948	22.731142	600.468704	16.026889	4.740145
2013-07-19	0.001716	21.303732	22.699650	692.732639	15.986534	4.712204
2013-07-20	0.573145	19.939737	20.840144	400.022731	15.945113	4.367364
2013-07-21	0.000000	20.993719	22.650565	721.450602	15.902657	4.611871
2013-07-22	0.000000	23.246933	24.961398	722.924444	15.859199	5.149981
2013-07-23	0.000000	24.158911	25.699357	695.041296	15.814771	5.359522
2013-07-24	3.745473	23.068506	24.809737	595.078056	15.769403	5.077239
2013-07-25	1.947470	22.394186	23.488479	556.126620	15.723127	4.898448
2013-07-26	0.041585	24.693167	26.390598	571.143935	15.675973	5.442967
2013-07-27	1.120198	25.645880	26.985726	579.078565	15.627972	5.659031
2013-07-28	2.099226	26.144669	27.749880	558.674167	15.579154	5.761272
2013-07-29	16.361719	20.698404	21.700376	351.334653	15.529549	4.433443
2013-07-30	1.368364	20.066284	20.852372	526.116389	15.479184	4.269606
2013-07-31	0.079952	20.349634	21.179422	343.824074	15.428089	4.322224
2013-08-01	0.002147	22.453064	24.253008	643.399815	15.376291	4.804367
2013-08-02	0.000023	25.857473	28.062977	662.937407	15.323817	5.599703
2013-08-03	2.975777	25.167765	27.197013	582.585509	15.270695	5.415415
2013-08-04	40.446114	21.779526	22.729361	419.508704	15.216949	4.596623
2013-08-05	0.361603	22.202026	23.169857	462.043935	15.162606	4.678877
2013-08-06	6.519285	23.742422	25.747228	531.223287	15.107690	5.022075
2013-08-07	1.618074	21.897837	22.826138	424.624630	15.052225	4.574272
2013-08-08	11.133448	21.083817	21.979948	407.988009	14.996234	4.369712
2013-08-09	0.010198	18.222769	18.885340	368.533796	14.939740	3.703007
2013-08-10	2.024029	18.792566	20.231188	543.618889	14.882765	3.817058
2013-08-11	0.215326	16.730814	17.250951	365.394514	14.825330	3.342433
2013-08-12	10.446489	17.622458	19.178703	416.034630	14.767455	3.526783
2013-08-13	2.808238	16.231894	17.440562	541.327500	14.709161	3.206719
2013-08-14	0.196305	14.778203	16.247573	447.896528	14.650467	2.878207
2013-08-15	0.121907	16.194998	18.131698	423.652361	14.591391	3.173024
2013-08-16	0.000852	19.740265	21.679658	592.911389	14.531951	3.936153
2013-08-17	0.000852	20.694962	22.716347	515.037130	14.472165	4.130814
2013-08-18	0.959700	20.800684	22.579024	308.329861	14.412048	4.136974
2013-08-19	3.609123	19.179022	20.256625	286.625116	14.351618	3.764895
2013-08-20	0.823337	16.784678	17.893695	408.425231	14.290889	3.233450
2013-08-21	0.120324	16.484655	17.942687	407.705741	14.229877	3.155866
2013-08-22	0.000849	17.640436	19.392189	545.154167	14.168595	3.387592
2013-08-23	1.440698	16.839834	18.185341	360.165926	14.107057	3.203494
2013-08-24	0.000000	18.628881	20.039314	539.786620	14.045277	3.567473
2013-08-25	0.003967	18.551651	19.627443	381.520926	13.983267	3.535392
2013-08-26	0.045123	17.507624	18.136206	359.465926	13.921038	3.300616
2013-08-27	0.264056	16.603552	17.566806	354.792986	13.858603	3.098127
2013-08-28	0.544079	16.811996	18.406012	387.565810	13.795973	3.127107
2013-08-29	0.030674	17.654709	19.458341	457.504074	13.733158	3.286430
2013-08-30	0.105594	18.532629	20.319553	376.973704	13.670169	3.452300
2013-08-31	2.110364	17.865320	19.762366	330.604630	13.607014	3.299363
2013-09-01	0.654204	14.601613	15.467120	313.544167	13.543705	2.625527
2013-09-02	1.883594	14.973994	14.673046	79.783924	13.480249	2.687259
2013-09-03	1.148371	17.770426	18.341821	151.141991	13.416655	3.234042
2013-09-04	0.591156	18.073507	18.999223	172.824051	13.352931	3.279636
2013-09-05	0.001394	19.096857	20.973311	463.189815	13.289086	3.469594
2013-09-06	0.000000	19.769079	22.001367	498.172500	13.225126	3.587984
2013-09-07	0.000000	20.284866	22.599957	483.093657	13.161060	3.674094
2013-09-08	2.739119	18.759607	20.670576	265.841088	13.096894	3.352492
2013-09-09	33.534035	13.731354	14.301137	190.309271	13.032635	2.359968
2013-09-10	2.841179	13.763127	15.086922	321.247199	12.968289	2.354345
2013-09-11	6.255669	11.720448	12.272290	124.926505	12.903863	1.960226
2013-09-12	0.993602	11.652679	12.712990	247.041806	12.839362	1.937921
2013-09-13	1.551480	13.725449	15.190945	326.530694	12.774794	2.312174
2013-09-14	0.124003	15.030049	16.162190	257.798657	12.710162	2.544268
2013-09-15	0.053122	15.062602	15.437856	161.758356	12.645474	2.537401
2013-09-16	4.422578	13.319565	13.920023	113.811944	12.580734	2.202474
2013-09-17	0.217872	10.681000	11.750633	322.379282	12.515948	1.715174
2013-09-18	4.211868	11.154780	12.184702	173.985775	12.451121	1.790453
2013-09-19	0.520055	11.681148	12.919723	278.079306	12.386258	1.874598
2013-09-20	1.959613	12.994659	13.844076	198.044051	12.321364	2.098775
2013-09-21	0.765019	13.403625	14.530598	203.475880	12.256444	2.160729
2013-09-22	0.011753	14.322825	15.782561	249.890556	12.191504	2.313390
2013-09-23	0.587303	15.770244	16.534001	164.874792	12.126548	2.560410
2013-09-24	0.366914	15.164989	16.164804	162.688669	12.061582	2.438496
2013-09-25	0.504421	13.971736	14.403735	110.691412	11.996610	2.214591
2013-09-26	2.636563	12.818501	13.429170	180.830012	11.931638	2.001850
2013-09-27	0.124997	10.627945	11.400790	235.279398	11.866670	1.617240
2013-09-28	0.000000	9.939468	12.094404	346.080556	11.801713	1.493222
2013-09-29	0.000428	9.877477	11.495647	368.943727	11.736772	1.474735
2013-09-30	0.000840	8.980754	10.331324	364.875023	11.671851	1.319632
2013-10-01	0.000393	8.474605	9.610544	319.522986	11.606958	1.230506
2013-10-02	0.000000	8.551158	10.057457	361.408843	11.542097	1.235898
2013-10-03	0.000852	7.556498	9.457551	361.635903	11.477275	1.071423
2013-10-04	0.000852	9.274104	11.085634	278.198009	11.412499	1.337147
2013-10-05	2.375352	11.390366	12.408437	144.812940	11.347773	1.670068
2013-10-06	1.161107	11.760518	12.003101	33.896152	11.283107	1.720518
2013-10-07	0.253070	13.153941	13.881439	81.832413	11.218506	1.936920
2013-10-08	0.027416	12.946925	14.290005	243.834097	11.153977	1.892186
2013-10-09	4.764683	13.299037	14.339483	124.828704	11.089529	1.938094
2013-10-10	11.596393	9.341100	9.040300	43.556253	11.025170	1.302121
2013-10-11	23.918528	7.962112	8.919838	29.062399	10.960907	1.084324
2013-10-12	2.259752	7.825211	9.171021	93.127506	10.896750	1.057435
2013-10-13	0.181915	7.115789	9.239348	198.063657	10.832707	0.946037
2013-10-14	1.603558	8.790456	11.316299	191.373704	10.768789	1.188945
2013-10-15	5.323395	10.135406	11.730900	137.566574	10.705004	1.384112
2013-10-16	0.318915	9.184367	10.476470	138.780463	10.641365	1.233421
2013-10-17	0.862904	11.806961	13.153179	192.802569	10.577881	1.620049
2013-10-18	0.475235	10.617320	11.629974	118.786736	10.514564	1.431380
2013-10-19	0.000501	10.802669	12.126530	248.125162	10.451427	1.450364
2013-10-20	3.188148	15.437037	16.771194	134.337558	10.388481	2.142081
2013-10-21	0.447292	14.850469	16.116682	168.376979	10.325740	2.039586
2013-10-22	0.000000	16.230021	18.422837	221.682755	10.263217	2.237180
2013-10-23	0.001604	17.038229	18.384023	126.227766	10.200928	2.346767
2013-10-24	0.512559	14.205419	15.704157	157.583449	10.138887	1.906410
2013-10-25	0.119006	12.885386	13.883303	106.716296	10.077109	1.700493
2013-10-26	0.285990	16.849640	17.942885	142.817396	10.015612	2.275860
2013-10-27	8.031521	15.885182	17.334980	174.992558	9.954412	2.118783
2013-10-28	0.546237	15.538152	17.544399	164.417292	9.893527	2.054851
2013-10-29	0.000858	11.805211	12.805250	183.168484	9.832976	1.505716
2013-10-30	0.021001	8.904271	10.199360	189.036204	9.772777	1.094487
2013-10-31	0.000441	6.859375	8.758548	210.111620	9.712951	0.814407
2013-11-01	0.342507	8.387736	9.534608	91.668356	9.653520	1.011783
2013-11-02	6.209743	11.551488	12.489795	31.058678	9.594504	1.434211
2013-11-03	3.835792	10.040649	10.424395	86.126545	9.535926	1.220174
2013-11-04	1.926179	9.298080	9.896584	83.849641	9.477809	1.113654
2013-11-05	1.249287	7.054342	8.285276	125.451238	9.420178	0.814802
2013-11-06	4.446012	7.813528	8.814764	151.089097	9.363057	0.907099
2013-11-07	6.416485	13.206314	14.355409	20.815527	9.306472	1.613898
2013-11-08	12.774345	10.125142	10.219667	80.931424	9.250450	1.194700
2013-11-09	1.675038	9.443771	9.973764	157.040197	9.195019	1.099222
2013-11-10	1.005129	6.680415	7.397946	91.848067	9.140206	0.744235
2013-11-11	0.168444	5.951853	7.151613	87.520237	9.086041	0.650870
2013-11-12	0.822341	3.999013	4.456146	138.718414	9.032553	0.416246
2013-11-13	1.437750	6.098785	7.428177	70.829103	8.979774	0.660898
2013-11-14	0.011926	2.512889	2.787443	88.709653	8.927734	0.245720
2013-11-15	0.097989	3.549286	4.159097	70.023299	8.876466	0.358347
2013-11-16	0.020237	2.756541	3.872163	121.877037	8.826003	0.269184
2013-11-17	0.107148	1.909770	2.827431	48.739844	8.776378	0.178152
2013-11-18	0.045785	5.264745	6.263522	60.163605	8.727625	0.545653
2013-11-19	1.096377	5.864990	6.620171	88.342095	8.679778	0.611710
2013-11-20	15.263422	3.406067	3.010628	20.112720	8.632874	0.332947
2013-11-21	3.176853	2.017766	2.241373	33.462080	8.586948	0.185275
2013-11-22	1.886035	3.343781	3.411552	12.723270	8.542036	0.322767
2013-11-23	1.579354	4.894480	5.006988	16.878383	8.498174	0.490019
2013-11-24	0.434681	2.965419	3.976467	43.397813	8.455399	0.279646
2013-11-25	0.006516	-0.163686	1.257111	122.171366	8.413748	0.000000
2013-11-26	0.063982	-1.066676	0.310465	109.502674	8.373257	0.000000
2013-11-27	0.050540	-0.857162	-0.195884	90.597581	8.333964	0.000000
2013-11-28	1.008904	4.135620	4.947711	28.713750	8.295906	0.396813
2013-11-29	3.193100	4.303152	4.627569	44.201476	8.259120	0.412845
2013-11-30	2.707350	3.615779	3.992899	20.454848	8.223640	0.338898
2013-12-01	0.301235	4.788559	5.372647	51.638252	8.189505	0.460897
2013-12-02	0.018645	2.653270	2.950814	61.461030	8.156748	0.238455
2013-12-03	0.001978	0.266576	1.977557	95.870006	8.125406	0.018564
2013-12-04	1.333300	1.570608	1.764372	53.233073	8.095512	0.132289
2013-12-05	4.372589	2.714839	2.570470	53.241852	8.067099	0.241912
2013-12-06	0.917950	1.419693	2.116288	93.607089	8.040199	0.117456
2013-12-07	1.915076	1.444377	1.759385	60.790023	8.014845	0.119346
2013-12-08	1.660168	5.235067	5.482058	54.198061	7.991065	0.496480
2013-12-09	6.478186	7.130666	7.186001	6.822434	7.968888	0.697550
2013-12-10	0.665281	6.965820	7.289574	10.458725	7.948341	0.677931
2013-12-11	0.048809	5.644455	6.264759	39.325909	7.929450	0.535568
2013-12-12	0.020014	3.998586	4.588191	60.282431	7.912239	0.364575
2013-12-13	0.007436	2.128571	3.220885	89.893356	7.896730	0.180793
2013-12-14	0.178255	2.152283	2.507329	60.208403	7.882943	0.182709
2013-12-15	0.459508	3.740535	4.697725	22.069725	7.870895	0.336800
2013-12-16	0.000426	5.612218	7.553240	99.121609	7.860604	0.527556
2013-12-17	0.000000	4.889002	7.118013	84.673877	7.852084	0.452202
2013-12-18	0.000435	3.280757	5.669384	57.919462	7.845345	0.290250
2013-12-19	0.056112	5.747823	7.169579	38.057760	7.840398	0.540322
2013-12-20	0.092525	4.793854	6.061027	35.694928	7.837249	0.441614
2013-12-21	0.001705	3.816869	4.453446	71.122454	7.835904	0.342902
2013-12-22	0.881680	8.807933	9.211692	29.508608	7.836365	0.867094
2013-12-23	2.338896	7.412908	7.383258	77.592361	7.838633	0.716341
2013-12-24	0.000435	9.522649	10.143240	50.564936	7.842704	0.946250
2013-12-25	5.972892	8.730479	9.385108	44.876687	7.848575	0.859978
2013-12-26	4.079301	5.406809	6.196139	22.779481	7.856238	0.505898
2013-12-27	0.049466	5.497243	5.427176	94.568166	7.865684	0.515913
2013-12-28	2.819074	8.057327	9.558987	47.118764	7.876902	0.789578
2013-12-29	3.840925	5.362259	5.787551	75.824369	7.889878	0.503422
2013-12-30	0.002582	2.202825	3.213626	95.282280	7.904595	0.187989
2013-12-31	0.001705	1.438339	2.825748	96.678113	7.921036	0.117403
2014-01-01	0.103527	2.154984	3.577692	77.093895	7.939182	0.148541
2014-01-02	0.150284	5.487299	6.441953	37.882445	7.959009	0.455147
2014-01-03	0.593926	6.512268	7.286179	81.882263	7.980495	0.560051
2014-01-04	1.124553	6.785543	7.284069	64.252459	8.003613	0.589962
2014-01-05	0.577494	5.042328	6.563756	30.867917	8.028338	0.414969
2014-01-06	3.365875	5.358068	6.523386	66.199572	8.054640	0.447679
2014-01-07	1.554059	8.520050	9.208758	98.898877	8.082490	0.782088
